,detector,text_id,score,Prompt Experiment
499,GPTZero,prt_perplreg_p_7,0.9977775103937532,Regen perplexity prompt
500,GPTZero,prt_perpl_p_0,0.9977558223168834,Perplexity prompt
501,GPTZero,prt_perpl_p_1,0.9973955738343496,Perplexity prompt
502,GPTZero,prt_perpl_p_11,0.9977558223168834,Perplexity prompt
503,GPTZero,prt_perpl_p_12,0.9802844144278466,Perplexity prompt
504,GPTZero,prt_perpl_p_13,0.982932157729323,Perplexity prompt
505,GPTZero,prt_perpl_p_15,0.9977558223168834,Perplexity prompt
506,GPTZero,prt_perpl_p_14,0.9977558223168834,Perplexity prompt
507,GPTZero,prt_perpl_p_18,0.9977558223168834,Perplexity prompt
508,GPTZero,prt_perpl_p_16,0.982932157729323,Perplexity prompt
509,GPTZero,prt_perpl_p_10,0.9977558223168834,Perplexity prompt
510,GPTZero,prt_perpl_p_2,0.9977558223168834,Perplexity prompt
511,GPTZero,prt_perpl_p_3,0.9977558223168834,Perplexity prompt
512,GPTZero,prt_perpl_p_17,0.9973955738343496,Perplexity prompt
513,GPTZero,prt_perpl_p_6,0.9973955738343496,Perplexity prompt
514,GPTZero,prt_perpl_p_4,0.9106245014028448,Perplexity prompt
515,GPTZero,prt_perpl_p_19,0.9973955738343496,Perplexity prompt
516,GPTZero,prt_perpl_p_7,0.9977558223168834,Perplexity prompt
517,GPTZero,prt_perpl_p_5,0.8328182073616185,Perplexity prompt
518,GPTZero,prt_perpl_p_9,0.9977558223168834,Perplexity prompt
519,GPTZero,prt_perpl_p_8,0.9977775103937532,Perplexity prompt
520,GPTZero,prt_smareg_p_1,0.9977775103937532,Regen smart prompt
521,GPTZero,prt_smareg_p_0,0.9977558223168834,Regen smart prompt
522,GPTZero,prt_smareg_p_10,0.9977775103937532,Regen smart prompt
523,GPTZero,prt_smareg_p_11,0.9977558223168834,Regen smart prompt
524,GPTZero,prt_smareg_p_12,0.982251886615535,Regen smart prompt
525,GPTZero,prt_smareg_p_13,1.0,Regen smart prompt
526,GPTZero,prt_smareg_p_15,0.9977558223168834,Regen smart prompt
527,GPTZero,prt_smareg_p_14,0.9977558223168834,Regen smart prompt
528,GPTZero,prt_smareg_p_16,0.9977558223168834,Regen smart prompt
529,GPTZero,prt_smareg_p_17,0.9802844144278466,Regen smart prompt
530,GPTZero,prt_smareg_p_18,0.9977558223168834,Regen smart prompt
531,GPTZero,prt_smareg_p_2,0.9977775103937532,Regen smart prompt
532,GPTZero,prt_smareg_p_3,0.982251886615535,Regen smart prompt
533,GPTZero,prt_smareg_p_19,0.9977775103937532,Regen smart prompt
534,GPTZero,prt_smareg_p_5,0.9825825322814176,Regen smart prompt
535,GPTZero,prt_smareg_p_4,0.9977558223168834,Regen smart prompt
536,GPTZero,prt_smareg_p_6,0.9977558223168834,Regen smart prompt
537,GPTZero,prt_smareg_p_7,0.982251886615535,Regen smart prompt
538,GPTZero,prt_smareg_p_8,0.8037889039242219,Regen smart prompt
539,GPTZero,prt_smareg_p_9,0.9175567925379872,Regen smart prompt
540,GPTZero,prt_sma_p_0,0.9977558223168834,Smart prompt
541,GPTZero,prt_sma_p_1,0.8952464788732395,Smart prompt
542,GPTZero,prt_sma_p_10,0.9977775103937532,Smart prompt
543,GPTZero,prt_sma_p_11,0.9973955738343496,Smart prompt
544,GPTZero,prt_sma_p_12,0.9977558223168834,Smart prompt
545,GPTZero,prt_sma_p_13,0.9977558223168834,Smart prompt
546,GPTZero,prt_sma_p_15,0.9977558223168834,Smart prompt
547,GPTZero,prt_sma_p_14,0.9977558223168834,Smart prompt
548,GPTZero,prt_sma_p_16,0.915321344878592,Smart prompt
549,GPTZero,prt_sma_p_17,0.9973955738343496,Smart prompt
550,GPTZero,prt_sma_p_19,0.9977558223168834,Smart prompt
551,GPTZero,prt_sma_p_2,0.9977558223168834,Smart prompt
552,GPTZero,prt_sma_p_18,0.9973955738343496,Smart prompt
553,GPTZero,prt_sma_p_3,0.9973955738343496,Smart prompt
554,GPTZero,prt_sma_p_4,0.915321344878592,Smart prompt
555,GPTZero,prt_sma_p_5,0.9977558223168834,Smart prompt
556,GPTZero,prt_sma_p_6,0.9977558223168834,Smart prompt
557,GPTZero,prt_sma_p_7,0.9977558223168834,Smart prompt
558,GPTZero,prt_sma_p_8,0.9109374343376851,Smart prompt
559,GPTZero,prt_stdreg_p_10,0.982932157729323,Baseline regen
560,GPTZero,prt_stdreg_p_1,1.0,Baseline regen
561,GPTZero,prt_sma_p_9,0.982251886615535,Smart prompt
562,GPTZero,prt_stdreg_p_0,0.9134421713662072,Baseline regen
563,GPTZero,prt_stdreg_p_11,0.9977558223168834,Baseline regen
564,GPTZero,prt_stdreg_p_12,0.9122259726882967,Baseline regen
565,GPTZero,prt_stdreg_p_13,1.0,Baseline regen
566,GPTZero,prt_stdreg_p_14,1.0,Baseline regen
567,GPTZero,prt_stdreg_p_15,0.9826080317224812,Baseline regen
568,GPTZero,prt_stdreg_p_16,0.982932157729323,Baseline regen
569,GPTZero,prt_stdreg_p_17,0.9973955738343496,Baseline regen
570,GPTZero,prt_stdreg_p_19,0.7149289967777173,Baseline regen
571,GPTZero,prt_stdreg_p_18,0.982932157729323,Baseline regen
572,GPTZero,prt_stdreg_p_3,0.9851100744681244,Baseline regen
573,GPTZero,prt_stdreg_p_2,1.0,Baseline regen
574,GPTZero,prt_stdreg_p_4,0.7556654060331734,Baseline regen
575,GPTZero,prt_stdreg_p_7,1.0,Baseline regen
576,GPTZero,prt_stdreg_p_5,0.9106245014028448,Baseline regen
577,GPTZero,prt_stdreg_p_9,0.915321344878592,Baseline regen
578,GPTZero,prt_stdreg_p_8,0.9851100744681244,Baseline regen
579,GPTZero,prt_stdreg_p_6,0.8223915592028135,Baseline regen
580,GPTZero,prt_std_p_0,0.9977775103937532,Baseline prompt
581,GPTZero,prt_std_p_10,0.9973955738343496,Baseline prompt
582,GPTZero,prt_std_p_11,0.9977775103937532,Baseline prompt
583,GPTZero,prt_std_p_1,0.9825825322814176,Baseline prompt
584,GPTZero,prt_std_p_12,0.9825825322814176,Baseline prompt
585,GPTZero,prt_std_p_13,0.9977558223168834,Baseline prompt
586,GPTZero,prt_std_p_14,0.9977558223168834,Baseline prompt
587,GPTZero,prt_std_p_17,0.9825825322814176,Baseline prompt
588,GPTZero,prt_std_p_15,1.0,Baseline prompt
589,GPTZero,prt_std_p_16,0.982932157729323,Baseline prompt
590,GPTZero,prt_std_p_18,0.9977558223168834,Baseline prompt
591,GPTZero,prt_std_p_2,0.8223915592028135,Baseline prompt
592,GPTZero,prt_std_p_3,0.9977558223168834,Baseline prompt
593,GPTZero,prt_std_p_19,0.9973955738343496,Baseline prompt
594,GPTZero,prt_std_p_5,0.9973955738343496,Baseline prompt
595,GPTZero,prt_std_p_4,0.6761725657506947,Baseline prompt
596,GPTZero,prt_std_p_7,1.0,Baseline prompt
597,GPTZero,prt_std_p_9,0.9977558223168834,Baseline prompt
598,GPTZero,prt_std_p_6,0.7713612860287717,Baseline prompt
599,GPTZero,prt_std_p_8,0.982932157729323,Baseline prompt
600,CopyLeaks,prt_avreg_p_15,1.0,Regen avoid detection
601,CopyLeaks,prt_avreg_p_11,1.0,Regen avoid detection
602,CopyLeaks,prt_avreg_p_1,1.0,Regen avoid detection
603,CopyLeaks,prt_avreg_p_12,1.0,Regen avoid detection
604,CopyLeaks,prt_avreg_p_14,1.0,Regen avoid detection
605,CopyLeaks,prt_avreg_p_13,1.0,Regen avoid detection
606,CopyLeaks,prt_avreg_p_17,1.0,Regen avoid detection
607,CopyLeaks,prt_avreg_p_0,1.0,Regen avoid detection
608,CopyLeaks,prt_avreg_p_16,1.0,Regen avoid detection
609,CopyLeaks,prt_avreg_p_10,1.0,Regen avoid detection
610,CopyLeaks,prt_avreg_p_19,1.0,Regen avoid detection
611,CopyLeaks,prt_avreg_p_18,1.0,Regen avoid detection
612,CopyLeaks,prt_avreg_p_2,1.0,Regen avoid detection
613,CopyLeaks,prt_avreg_p_4,1.0,Regen avoid detection
614,CopyLeaks,prt_avreg_p_6,1.0,Regen avoid detection
615,CopyLeaks,prt_avreg_p_3,1.0,Regen avoid detection
616,CopyLeaks,prt_avreg_p_5,1.0,Regen avoid detection
617,CopyLeaks,prt_avreg_p_7,1.0,Regen avoid detection
618,CopyLeaks,prt_avreg_p_8,1.0,Regen avoid detection
619,CopyLeaks,prt_av_p_10,1.0,Avoid detection prompt
620,CopyLeaks,prt_avreg_p_9,1.0,Regen avoid detection
621,CopyLeaks,prt_av_p_1,1.0,Avoid detection prompt
622,CopyLeaks,prt_av_p_0,1.0,Avoid detection prompt
623,CopyLeaks,prt_av_p_12,1.0,Avoid detection prompt
624,CopyLeaks,prt_av_p_16,1.0,Avoid detection prompt
625,CopyLeaks,prt_av_p_11,1.0,Avoid detection prompt
626,CopyLeaks,prt_av_p_14,1.0,Avoid detection prompt
627,CopyLeaks,prt_av_p_17,1.0,Avoid detection prompt
628,CopyLeaks,prt_av_p_13,1.0,Avoid detection prompt
629,CopyLeaks,prt_av_p_19,1.0,Avoid detection prompt
630,CopyLeaks,prt_av_p_3,1.0,Avoid detection prompt
631,CopyLeaks,prt_av_p_4,1.0,Avoid detection prompt
632,CopyLeaks,prt_av_p_7,1.0,Avoid detection prompt
633,CopyLeaks,prt_av_p_9,1.0,Avoid detection prompt
634,CopyLeaks,prt_explreg_p_0,1.0,Regen internet prompt
635,CopyLeaks,prt_explreg_p_1,1.0,Regen internet prompt
636,CopyLeaks,prt_av_p_15,1.0,Avoid detection prompt
637,CopyLeaks,prt_av_p_18,1.0,Avoid detection prompt
638,CopyLeaks,prt_explreg_p_10,1.0,Regen internet prompt
639,CopyLeaks,prt_av_p_2,1.0,Avoid detection prompt
640,CopyLeaks,prt_av_p_8,1.0,Avoid detection prompt
641,CopyLeaks,prt_explreg_p_14,1.0,Regen internet prompt
642,CopyLeaks,prt_explreg_p_15,1.0,Regen internet prompt
643,CopyLeaks,prt_av_p_6,1.0,Avoid detection prompt
644,CopyLeaks,prt_av_p_5,1.0,Avoid detection prompt
645,CopyLeaks,prt_explreg_p_12,1.0,Regen internet prompt
646,CopyLeaks,prt_explreg_p_11,1.0,Regen internet prompt
647,CopyLeaks,prt_explreg_p_16,1.0,Regen internet prompt
648,CopyLeaks,prt_explreg_p_13,1.0,Regen internet prompt
649,CopyLeaks,prt_explreg_p_17,1.0,Regen internet prompt
650,CopyLeaks,prt_explreg_p_18,1.0,Regen internet prompt
651,CopyLeaks,prt_explreg_p_19,1.0,Regen internet prompt
652,CopyLeaks,prt_explreg_p_3,1.0,Regen internet prompt
653,CopyLeaks,prt_explreg_p_7,1.0,Regen internet prompt
654,CopyLeaks,prt_explreg_p_4,1.0,Regen internet prompt
655,CopyLeaks,prt_explreg_p_5,1.0,Regen internet prompt
656,CopyLeaks,prt_explreg_p_9,1.0,Regen internet prompt
657,CopyLeaks,prt_expl_p_10,1.0,Internet prompt
658,CopyLeaks,prt_explreg_p_6,1.0,Regen internet prompt
659,CopyLeaks,prt_explreg_p_2,1.0,Regen internet prompt
660,CopyLeaks,prt_expl_p_11,1.0,Internet prompt
661,CopyLeaks,prt_expl_p_12,1.0,Internet prompt
662,CopyLeaks,prt_expl_p_14,1.0,Internet prompt
663,CopyLeaks,prt_expl_p_15,1.0,Internet prompt
664,CopyLeaks,prt_expl_p_19,1.0,Internet prompt
665,CopyLeaks,prt_expl_p_18,1.0,Internet prompt
666,CopyLeaks,prt_expl_p_1,1.0,Internet prompt
667,CopyLeaks,prt_expl_p_0,1.0,Internet prompt
668,CopyLeaks,prt_explreg_p_8,1.0,Regen internet prompt
669,CopyLeaks,prt_expl_p_13,1.0,Internet prompt
670,CopyLeaks,prt_expl_p_3,1.0,Internet prompt
671,CopyLeaks,prt_expl_p_8,1.0,Internet prompt
672,CopyLeaks,prt_expl_p_6,1.0,Internet prompt
673,CopyLeaks,prt_perplreg_p_0,1.0,Regen perplexity prompt
674,CopyLeaks,prt_expl_p_16,1.0,Internet prompt
675,CopyLeaks,prt_expl_p_2,1.0,Internet prompt
676,CopyLeaks,prt_expl_p_17,1.0,Internet prompt
677,CopyLeaks,prt_perplreg_p_1,1.0,Regen perplexity prompt
678,CopyLeaks,prt_perplreg_p_10,1.0,Regen perplexity prompt
679,CopyLeaks,prt_expl_p_4,1.0,Internet prompt
680,CopyLeaks,prt_expl_p_5,1.0,Internet prompt
681,CopyLeaks,prt_perplreg_p_16,1.0,Regen perplexity prompt
682,CopyLeaks,prt_expl_p_9,1.0,Internet prompt
683,CopyLeaks,prt_expl_p_7,1.0,Internet prompt
684,CopyLeaks,prt_perplreg_p_13,1.0,Regen perplexity prompt
685,CopyLeaks,prt_perplreg_p_11,1.0,Regen perplexity prompt
686,CopyLeaks,prt_perplreg_p_18,1.0,Regen perplexity prompt
687,CopyLeaks,prt_perplreg_p_15,1.0,Regen perplexity prompt
688,CopyLeaks,prt_perplreg_p_12,1.0,Regen perplexity prompt
689,CopyLeaks,prt_perplreg_p_14,1.0,Regen perplexity prompt
690,CopyLeaks,prt_perplreg_p_5,1.0,Regen perplexity prompt
691,CopyLeaks,prt_perplreg_p_4,1.0,Regen perplexity prompt
692,CopyLeaks,prt_perplreg_p_17,1.0,Regen perplexity prompt
693,CopyLeaks,prt_perplreg_p_7,1.0,Regen perplexity prompt
694,CopyLeaks,prt_perplreg_p_6,1.0,Regen perplexity prompt
695,CopyLeaks,prt_perplreg_p_19,1.0,Regen perplexity prompt
696,CopyLeaks,prt_perplreg_p_3,1.0,Regen perplexity prompt
697,CopyLeaks,prt_perplreg_p_2,1.0,Regen perplexity prompt
698,CopyLeaks,prt_perplreg_p_9,1.0,Regen perplexity prompt
699,CopyLeaks,prt_perpl_p_0,1.0,Perplexity prompt
700,CopyLeaks,prt_perpl_p_1,1.0,Perplexity prompt
701,CopyLeaks,prt_perpl_p_10,1.0,Perplexity prompt
702,CopyLeaks,prt_perplreg_p_8,1.0,Regen perplexity prompt
703,CopyLeaks,prt_perpl_p_11,1.0,Perplexity prompt
704,CopyLeaks,prt_perpl_p_13,1.0,Perplexity prompt
705,CopyLeaks,prt_perpl_p_17,1.0,Perplexity prompt
706,CopyLeaks,prt_perpl_p_3,1.0,Perplexity prompt
707,CopyLeaks,prt_perpl_p_14,1.0,Perplexity prompt
708,CopyLeaks,prt_perpl_p_16,1.0,Perplexity prompt
709,CopyLeaks,prt_perpl_p_19,1.0,Perplexity prompt
710,CopyLeaks,prt_perpl_p_12,1.0,Perplexity prompt
711,CopyLeaks,prt_perpl_p_2,1.0,Perplexity prompt
712,CopyLeaks,prt_perpl_p_5,1.0,Perplexity prompt
713,CopyLeaks,prt_perpl_p_18,1.0,Perplexity prompt
714,CopyLeaks,prt_perpl_p_15,1.0,Perplexity prompt
715,CopyLeaks,prt_perpl_p_4,1.0,Perplexity prompt
716,CopyLeaks,prt_perpl_p_6,1.0,Perplexity prompt
717,CopyLeaks,prt_perpl_p_9,1.0,Perplexity prompt
718,CopyLeaks,prt_smareg_p_1,1.0,Regen smart prompt
719,CopyLeaks,prt_smareg_p_11,1.0,Regen smart prompt
720,CopyLeaks,prt_smareg_p_13,1.0,Regen smart prompt
721,CopyLeaks,prt_perpl_p_7,1.0,Perplexity prompt
722,CopyLeaks,prt_perpl_p_8,1.0,Perplexity prompt
723,CopyLeaks,prt_smareg_p_0,1.0,Regen smart prompt
724,CopyLeaks,prt_smareg_p_15,1.0,Regen smart prompt
725,CopyLeaks,prt_smareg_p_18,1.0,Regen smart prompt
726,CopyLeaks,prt_smareg_p_14,1.0,Regen smart prompt
727,CopyLeaks,prt_smareg_p_10,1.0,Regen smart prompt
728,CopyLeaks,prt_smareg_p_12,1.0,Regen smart prompt
729,CopyLeaks,prt_smareg_p_17,1.0,Regen smart prompt
730,CopyLeaks,prt_smareg_p_16,1.0,Regen smart prompt
731,CopyLeaks,prt_smareg_p_19,1.0,Regen smart prompt
732,CopyLeaks,prt_smareg_p_6,1.0,Regen smart prompt
733,CopyLeaks,prt_smareg_p_4,1.0,Regen smart prompt
734,CopyLeaks,prt_smareg_p_9,1.0,Regen smart prompt
735,CopyLeaks,prt_sma_p_1,1.0,Smart prompt
736,CopyLeaks,prt_smareg_p_2,1.0,Regen smart prompt
737,CopyLeaks,prt_smareg_p_5,1.0,Regen smart prompt
738,CopyLeaks,prt_smareg_p_3,1.0,Regen smart prompt
739,CopyLeaks,prt_smareg_p_8,1.0,Regen smart prompt
740,CopyLeaks,prt_sma_p_0,1.0,Smart prompt
741,CopyLeaks,prt_smareg_p_7,1.0,Regen smart prompt
742,CopyLeaks,prt_sma_p_12,1.0,Smart prompt
743,CopyLeaks,prt_sma_p_14,1.0,Smart prompt
744,CopyLeaks,prt_sma_p_13,1.0,Smart prompt
745,CopyLeaks,prt_sma_p_15,1.0,Smart prompt
746,CopyLeaks,prt_sma_p_16,1.0,Smart prompt
747,CopyLeaks,prt_sma_p_17,1.0,Smart prompt
748,CopyLeaks,prt_sma_p_3,1.0,Smart prompt
749,CopyLeaks,prt_sma_p_10,1.0,Smart prompt
750,CopyLeaks,prt_sma_p_11,1.0,Smart prompt
751,CopyLeaks,prt_sma_p_5,1.0,Smart prompt
752,CopyLeaks,prt_sma_p_7,1.0,Smart prompt
753,CopyLeaks,prt_sma_p_19,1.0,Smart prompt
754,CopyLeaks,prt_sma_p_8,1.0,Smart prompt
755,CopyLeaks,prt_sma_p_4,1.0,Smart prompt
756,CopyLeaks,prt_sma_p_9,1.0,Smart prompt
757,CopyLeaks,prt_sma_p_6,1.0,Smart prompt
758,CopyLeaks,prt_stdreg_p_10,1.0,Baseline regen
759,CopyLeaks,prt_sma_p_2,1.0,Smart prompt
760,CopyLeaks,prt_sma_p_18,1.0,Smart prompt
761,CopyLeaks,prt_stdreg_p_14,1.0,Baseline regen
762,CopyLeaks,prt_stdreg_p_17,1.0,Baseline regen
763,CopyLeaks,prt_stdreg_p_18,1.0,Baseline regen
764,CopyLeaks,prt_stdreg_p_11,1.0,Baseline regen
765,CopyLeaks,prt_stdreg_p_1,1.0,Baseline regen
766,CopyLeaks,prt_stdreg_p_13,1.0,Baseline regen
767,CopyLeaks,prt_stdreg_p_19,1.0,Baseline regen
768,CopyLeaks,prt_stdreg_p_15,1.0,Baseline regen
769,CopyLeaks,prt_stdreg_p_16,1.0,Baseline regen
770,CopyLeaks,prt_stdreg_p_12,1.0,Baseline regen
771,CopyLeaks,prt_stdreg_p_0,1.0,Baseline regen
772,CopyLeaks,prt_stdreg_p_3,1.0,Baseline regen
773,CopyLeaks,prt_stdreg_p_2,1.0,Baseline regen
774,CopyLeaks,prt_stdreg_p_4,1.0,Baseline regen
775,CopyLeaks,prt_stdreg_p_5,1.0,Baseline regen
776,CopyLeaks,prt_stdreg_p_6,1.0,Baseline regen
777,CopyLeaks,prt_std_p_10,1.0,Baseline prompt
778,CopyLeaks,prt_stdreg_p_7,1.0,Baseline regen
779,CopyLeaks,prt_std_p_11,1.0,Baseline prompt
780,CopyLeaks,prt_std_p_14,1.0,Baseline prompt
781,CopyLeaks,prt_std_p_0,1.0,Baseline prompt
782,CopyLeaks,prt_stdreg_p_9,1.0,Baseline regen
783,CopyLeaks,prt_stdreg_p_8,1.0,Baseline regen
784,CopyLeaks,prt_std_p_1,1.0,Baseline prompt
785,CopyLeaks,prt_std_p_15,1.0,Baseline prompt
786,CopyLeaks,prt_std_p_16,1.0,Baseline prompt
787,CopyLeaks,prt_std_p_17,1.0,Baseline prompt
788,CopyLeaks,prt_std_p_13,1.0,Baseline prompt
789,CopyLeaks,prt_std_p_12,1.0,Baseline prompt
790,CopyLeaks,prt_std_p_2,1.0,Baseline prompt
791,CopyLeaks,prt_std_p_6,1.0,Baseline prompt
792,CopyLeaks,prt_std_p_18,1.0,Baseline prompt
793,CopyLeaks,prt_std_p_7,1.0,Baseline prompt
794,CopyLeaks,prt_std_p_8,1.0,Baseline prompt
795,CopyLeaks,prt_std_p_4,1.0,Baseline prompt
796,CopyLeaks,prt_std_p_5,1.0,Baseline prompt
797,CopyLeaks,prt_std_p_19,1.0,Baseline prompt
798,CopyLeaks,prt_std_p_3,1.0,Baseline prompt
799,CopyLeaks,prt_std_p_9,1.0,Baseline prompt
