detector,text_id,score
Radar,fp_-0.8_res_0,0.9892935752868652
Radar,fp_0.6_res_0,0.7623898983001709
Radar,fp_0.8_res_0,0.8103431463241577
Radar,fp_-0.6_res_0,0.9958651065826416
Radar,fp_-1.0_res_0,0.9960241317749023
Radar,fp_0.2_res_0,0.9006137251853943
Radar,fp_0.4_res_0,0.8519285917282104
Radar,fp_-0.4_res_0,0.9780189990997314
Radar,fp_-0.0_res_0,0.7958893775939941
Radar,fp_-0.2_res_0,0.9584150314331055
Radar,fp_1.4_res_0,0.5456809401512146
Radar,fp_2.0_res_0,0.4051015079021454
Radar,fp_1.2_res_0,0.7423660159111023
Radar,fp_1.8_res_0,0.9323123693466187
Radar,pp_-0.0_res_0,0.9134862422943115
Radar,fp_1.6_res_0,0.2927110195159912
Radar,fp_1.0_res_0,0.8619300723075867
Radar,pp_-0.2_res_0,0.9293900728225708
Radar,pp_-0.4_res_0,0.9696981906890869
Radar,pp_-0.6_res_0,0.9725426435470581
Radar,pp_-0.8_res_0,0.9776561856269836
Radar,pp_-1.0_res_0,0.8745941519737244
Radar,pp_0.2_res_0,0.953666090965271
Radar,pp_0.6_res_0,0.8589034080505371
Radar,pp_0.4_res_0,0.9581591486930847
Radar,pp_1.0_res_0,0.7640275359153748
Radar,pp_0.8_res_0,0.9087312817573547
Radar,pp_1.2_res_0,0.9471356272697449
Radar,pp_1.4_res_0,0.8048204183578491
Radar,pp_1.6_res_0,0.8983094096183777
Radar,pp_1.8_res_0,0.5388451218605042
Radar,temp_0.0_res_0,0.96843421459198
Radar,pp_2.0_res_0,0.8082180023193359
Radar,temp_0.1_res_0,0.9659155011177063
Radar,temp_0.2_res_0,0.9855802059173584
Radar,temp_0.3_res_0,0.9504206776618958
Radar,temp_0.4_res_0,0.9214470386505127
Radar,temp_0.5_res_0,0.9743461012840271
Radar,temp_0.6_res_0,0.9817997813224792
Radar,temp_0.7_res_0,0.9820945262908936
Radar,temp_0.8_res_0,0.9570167660713196
Radar,temp_0.9_res_0,0.9314667582511902
Radar,temp_1.0_res_0,0.968959629535675
Radar,temp_1.1_res_0,0.7099542617797852
Radar,temp_1.3_res_0,0.9487276077270508
Radar,temp_1.2_res_0,0.909262478351593
Radar,temp_1.4_res_0,0.9013041257858276
Radar,temp_1.5_res_0,0.9926861524581909
Radar,topp_0.0_res_0,0.9031729698181152
Radar,topp_0.1_res_0,0.9672709107398987
Radar,topp_0.2_res_0,0.9720439314842224
Radar,topp_0.3_res_0,0.939872145652771
Radar,topp_0.5_res_0,0.9107405543327332
Radar,topp_0.4_res_0,0.9485063552856445
Radar,topp_0.6_res_0,0.9623894691467285
Radar,topp_0.7_res_0,0.9666614532470703
Radar,topp_0.8_res_0,0.9510636925697327
Radar,topp_0.9_res_0,0.9676579236984253
Radar,topp_1.0_res_0,0.9721163511276245
GPT2Detector,fp_-1.0_res_0,0.9998036026954651
GPT2Detector,fp_-0.6_res_0,0.9998145699501038
GPT2Detector,fp_0.6_res_0,0.7008780241012573
GPT2Detector,fp_-0.2_res_0,0.9998003840446472
GPT2Detector,fp_0.2_res_0,0.9998233914375305
GPT2Detector,fp_-0.4_res_0,0.9998014569282532
GPT2Detector,fp_-0.0_res_0,0.9998151659965515
GPT2Detector,fp_0.8_res_0,0.00018543004989624023
GPT2Detector,fp_-0.8_res_0,0.9998125433921814
GPT2Detector,fp_0.4_res_0,0.9997997879981995
GPT2Detector,fp_1.0_res_0,0.00019937753677368164
GPT2Detector,fp_1.2_res_0,0.00025957822799682617
GPT2Detector,fp_1.4_res_0,0.00022798776626586914
GPT2Detector,fp_1.6_res_0,0.0001703500747680664
GPT2Detector,fp_2.0_res_0,0.00047278404235839844
GPT2Detector,fp_1.8_res_0,0.00017625093460083008
GPT2Detector,pp_-0.4_res_0,0.999826967716217
GPT2Detector,pp_-0.0_res_0,0.9997863173484802
GPT2Detector,pp_-0.2_res_0,0.9998185038566589
GPT2Detector,pp_-0.8_res_0,0.9997863173484802
GPT2Detector,pp_-1.0_res_0,0.9998227953910828
GPT2Detector,pp_-0.6_res_0,0.9998071789741516
GPT2Detector,pp_0.2_res_0,0.9997888207435608
GPT2Detector,pp_1.8_res_0,0.9998145699501038
GPT2Detector,pp_1.6_res_0,0.9998195767402649
GPT2Detector,pp_0.4_res_0,0.9998229146003723
GPT2Detector,pp_0.6_res_0,0.9998262524604797
GPT2Detector,pp_1.2_res_0,0.9997820258140564
GPT2Detector,pp_1.0_res_0,0.9996594190597534
GPT2Detector,pp_0.8_res_0,0.9998258948326111
GPT2Detector,pp_1.4_res_0,0.9998217225074768
GPT2Detector,pp_2.0_res_0,0.999612033367157
GPT2Detector,temp_0.1_res_0,0.9997910857200623
GPT2Detector,temp_0.0_res_0,0.9997989535331726
GPT2Detector,temp_0.2_res_0,0.9997808337211609
GPT2Detector,temp_0.3_res_0,0.9997909665107727
GPT2Detector,temp_0.4_res_0,0.9997952580451965
GPT2Detector,temp_0.5_res_0,0.9997895359992981
GPT2Detector,temp_0.6_res_0,0.9998043179512024
GPT2Detector,temp_1.0_res_0,0.9997841715812683
GPT2Detector,temp_0.7_res_0,0.9998006224632263
GPT2Detector,temp_0.8_res_0,0.9998182654380798
GPT2Detector,temp_1.2_res_0,0.999796450138092
GPT2Detector,temp_0.9_res_0,0.9998019337654114
GPT2Detector,temp_1.1_res_0,0.9998007416725159
GPT2Detector,topp_0.1_res_0,0.9998056292533875
GPT2Detector,topp_0.4_res_0,0.9998012185096741
GPT2Detector,temp_1.3_res_0,0.9998241066932678
GPT2Detector,temp_1.4_res_0,0.9998262524604797
GPT2Detector,temp_1.5_res_0,0.9998249411582947
GPT2Detector,topp_0.0_res_0,0.9998094439506531
GPT2Detector,topp_0.2_res_0,0.9998162388801575
GPT2Detector,topp_0.6_res_0,0.9997963309288025
GPT2Detector,topp_0.5_res_0,0.9997995495796204
GPT2Detector,topp_0.3_res_0,0.9997966885566711
GPT2Detector,topp_0.7_res_0,0.9998088479042053
GPT2Detector,topp_0.8_res_0,0.9997928738594055
GPT2Detector,topp_0.9_res_0,0.9997937083244324
GPT2Detector,topp_1.0_res_0,0.9998266100883484
CopyLeaks,fp_-0.0_res_0,1.0
CopyLeaks,fp_0.4_res_0,1.0
CopyLeaks,fp_-1.0_res_0,1.0
CopyLeaks,fp_-0.2_res_0,1.0
CopyLeaks,fp_0.8_res_0,1.0
CopyLeaks,fp_0.6_res_0,1.0
CopyLeaks,fp_-0.6_res_0,1.0
CopyLeaks,fp_-0.8_res_0,1.0
CopyLeaks,fp_0.2_res_0,1.0
CopyLeaks,fp_-0.4_res_0,1.0
CopyLeaks,fp_1.0_res_0,1.0
CopyLeaks,fp_1.8_res_0,1.0
CopyLeaks,fp_1.6_res_0,1.0
CopyLeaks,pp_-0.0_res_0,1.0
CopyLeaks,pp_-0.6_res_0,1.0
CopyLeaks,pp_-0.4_res_0,1.0
CopyLeaks,pp_-0.2_res_0,1.0
CopyLeaks,fp_1.2_res_0,1.0
CopyLeaks,fp_1.4_res_0,1.0
CopyLeaks,fp_2.0_res_0,1.0
CopyLeaks,pp_-1.0_res_0,1.0
CopyLeaks,pp_-0.8_res_0,1.0
CopyLeaks,pp_0.2_res_0,1.0
CopyLeaks,pp_0.6_res_0,1.0
CopyLeaks,pp_2.0_res_0,1.0
CopyLeaks,pp_1.8_res_0,1.0
CopyLeaks,pp_1.0_res_0,1.0
CopyLeaks,pp_1.2_res_0,1.0
CopyLeaks,pp_0.4_res_0,1.0
CopyLeaks,pp_0.8_res_0,1.0
CopyLeaks,pp_1.4_res_0,1.0
CopyLeaks,pp_1.6_res_0,1.0
CopyLeaks,temp_0.1_res_0,1.0
CopyLeaks,temp_0.0_res_0,1.0
CopyLeaks,temp_0.4_res_0,1.0
CopyLeaks,temp_0.5_res_0,1.0
CopyLeaks,temp_0.6_res_0,1.0
CopyLeaks,temp_0.2_res_0,1.0
CopyLeaks,temp_0.8_res_0,1.0
CopyLeaks,temp_0.7_res_0,1.0
CopyLeaks,temp_0.9_res_0,1.0
CopyLeaks,temp_0.3_res_0,1.0
CopyLeaks,temp_1.1_res_0,1.0
CopyLeaks,temp_1.0_res_0,1.0
CopyLeaks,temp_1.4_res_0,1.0
CopyLeaks,topp_0.2_res_0,1.0
CopyLeaks,temp_1.3_res_0,1.0
CopyLeaks,temp_1.5_res_0,1.0
CopyLeaks,temp_1.2_res_0,1.0
CopyLeaks,topp_0.1_res_0,1.0
CopyLeaks,topp_0.0_res_0,1.0
CopyLeaks,topp_0.4_res_0,1.0
CopyLeaks,topp_0.5_res_0,1.0
CopyLeaks,topp_0.3_res_0,1.0
CopyLeaks,topp_0.7_res_0,1.0
CopyLeaks,topp_0.6_res_0,1.0
CopyLeaks,topp_1.0_res_0,1.0
CopyLeaks,topp_0.8_res_0,1.0
CopyLeaks,topp_0.9_res_0,1.0
GPTZero,fp_-0.0_res_0,0.9106245014028447
GPTZero,fp_-0.6_res_0,0.9104753354570073
GPTZero,fp_-0.8_res_0,0.9977558223168834
GPTZero,fp_-0.2_res_0,0.9825825322814177
GPTZero,fp_-1.0_res_0,0.9977558223168834
GPTZero,fp_0.6_res_0,0.9973955738343495
GPTZero,fp_-0.4_res_0,0.9977558223168834
GPTZero,fp_0.4_res_0,0.9977558223168834
GPTZero,fp_0.2_res_0,0.9977558223168834
GPTZero,fp_0.8_res_0,0.3369005930750232
GPTZero,fp_1.0_res_0,0.3516345459245676
GPTZero,fp_1.4_res_0,0.2150105708245243
GPTZero,fp_1.2_res_0,0.3329161451814769
GPTZero,fp_1.6_res_0,0.3521318737012948
GPTZero,pp_-0.2_res_0,0.9092670190856504
GPTZero,fp_1.8_res_0,0.261188242271255
GPTZero,pp_-0.0_res_0,0.9820821274401206
GPTZero,fp_2.0_res_0,0.19483101391650104
GPTZero,pp_-0.6_res_0,0.9973955738343495
GPTZero,pp_-0.4_res_0,0.9977558223168834
GPTZero,pp_-0.8_res_0,0.9977558223168834
GPTZero,pp_-1.0_res_0,0.9153213448785921
GPTZero,pp_0.2_res_0,0.9977558223168834
GPTZero,pp_0.8_res_0,0.9977558223168834
GPTZero,pp_1.2_res_0,0.9977558223168834
GPTZero,pp_0.6_res_0,0.9977558223168834
GPTZero,pp_1.4_res_0,0.9977558223168834
GPTZero,pp_0.4_res_0,0.9977558223168834
GPTZero,pp_1.6_res_0,0.9977558223168834
GPTZero,pp_1.8_res_0,0.9977558223168834
GPTZero,pp_2.0_res_0,0.9977558223168834
GPTZero,temp_0.0_res_0,0.9973955738343495
GPTZero,pp_1.0_res_0,0.9977558223168834
GPTZero,temp_0.1_res_0,0.9977558223168834
GPTZero,temp_0.5_res_0,0.9977558223168834
GPTZero,temp_0.2_res_0,0.9977558223168834
GPTZero,temp_0.3_res_0,0.9977558223168834
GPTZero,temp_0.4_res_0,0.9977558223168834
GPTZero,temp_0.7_res_0,0.9977558223168834
GPTZero,temp_0.6_res_0,1.0
GPTZero,temp_0.9_res_0,0.9973955738343495
GPTZero,temp_0.8_res_0,1.0
GPTZero,temp_1.1_res_0,0.9973955738343495
GPTZero,temp_1.0_res_0,0.9973955738343495
GPTZero,temp_1.2_res_0,0.9977558223168834
GPTZero,temp_1.4_res_0,0.9977558223168834
GPTZero,temp_1.3_res_0,0.9977558223168834
GPTZero,temp_1.5_res_0,0.08629020551212128
GPTZero,topp_0.1_res_0,0.9977558223168834
GPTZero,topp_0.0_res_0,0.9092670190856504
GPTZero,topp_0.2_res_0,0.9973955738343495
GPTZero,topp_0.4_res_0,0.9977775103937533
GPTZero,topp_0.5_res_0,0.9977558223168834
GPTZero,topp_0.3_res_0,0.9977775103937533
GPTZero,topp_0.9_res_0,0.9977558223168834
GPTZero,topp_0.6_res_0,0.9977558223168834
GPTZero,topp_0.7_res_0,0.9973955738343495
GPTZero,topp_1.0_res_0,0.9973955738343495
GPTZero,topp_0.8_res_0,0.9973955738343495
