detector,text_id,score,parameter name,parameter value,category
Radar,fp_0.8_res_0,0.9518134593963624,fp,0.8,res
Radar,fp_0.8_res_1,0.6981885433197021,fp,0.8,res
Radar,fp_0.8_res_3,0.9592941403388976,fp,0.8,res
Radar,fp_0.8_res_4,0.9271620512008668,fp,0.8,res
Radar,fp_0.9_arg_0,0.9517720937728882,fp,0.9,arg
Radar,fp_0.9_arg_1,0.9238497018814088,fp,0.9,arg
Radar,fp_0.9_arg_2,0.32256680727005,fp,0.9,arg
Radar,fp_0.9_arg_3,0.7322916984558105,fp,0.9,arg
Radar,fp_0.9_arg_4,0.9788014888763428,fp,0.9,arg
Radar,fp_0.9_res_0,0.7802911996841431,fp,0.9,res
Radar,fp_0.9_res_1,0.975283980369568,fp,0.9,res
Radar,fp_0.9_res_2,0.9398756623268129,fp,0.9,res
Radar,fp_0.9_res_3,0.8032929301261902,fp,0.9,res
Radar,fp_0.9_res_4,0.8882927298545837,fp,0.9,res
Radar,fp_1.0_arg_0,0.984393298625946,fp,1.0,arg
Radar,fp_1.0_arg_1,0.5352952480316162,fp,1.0,arg
Radar,fp_1.0_arg_2,0.9200944304466248,fp,1.0,arg
Radar,fp_1.0_arg_3,0.9406977891921996,fp,1.0,arg
Radar,fp_1.0_res_0,0.9574190378189088,fp,1.0,res
Radar,fp_1.0_arg_4,0.9273613691329956,fp,1.0,arg
Radar,fp_1.0_res_1,0.8748998641967773,fp,1.0,res
Radar,fp_1.0_res_2,0.9275726675987244,fp,1.0,res
Radar,fp_1.0_res_3,0.9472434520721436,fp,1.0,res
Radar,fp_1.1_arg_0,0.7217601537704468,fp,1.1,arg
Radar,fp_1.0_res_4,0.7400146722793579,fp,1.0,res
Radar,fp_1.1_arg_1,0.9386746287345886,fp,1.1,arg
Radar,fp_1.1_arg_2,0.5767326951026917,fp,1.1,arg
Radar,fp_1.1_arg_3,0.9732439517974854,fp,1.1,arg
Radar,fp_1.1_arg_4,0.4282798171043396,fp,1.1,arg
Radar,fp_1.1_res_1,0.776214063167572,fp,1.1,res
Radar,fp_1.1_res_0,0.916354238986969,fp,1.1,res
Radar,fp_1.1_res_2,0.5316391587257385,fp,1.1,res
Radar,fp_1.1_res_3,0.932884156703949,fp,1.1,res
Radar,fp_1.1_res_4,0.8746860027313232,fp,1.1,res
Radar,fp_1.2_arg_0,0.8120226860046387,fp,1.2,arg
Radar,fp_1.2_arg_1,0.8885828852653503,fp,1.2,arg
Radar,fp_1.2_arg_2,0.5887355208396912,fp,1.2,arg
Radar,fp_1.2_arg_3,0.5394158363342285,fp,1.2,arg
Radar,fp_1.2_res_0,0.6258459091186523,fp,1.2,res
Radar,fp_1.2_arg_4,0.973391056060791,fp,1.2,arg
Radar,fp_1.2_res_1,0.9572384357452391,fp,1.2,res
Radar,fp_1.2_res_2,0.7584285736083984,fp,1.2,res
Radar,fp_1.2_res_3,0.8425782918930054,fp,1.2,res
Radar,fp_1.2_res_4,0.7550085186958313,fp,1.2,res
Radar,fp_1.3_arg_1,0.2051195502281189,fp,1.3,arg
Radar,fp_1.3_arg_0,0.9844194054603576,fp,1.3,arg
Radar,fp_1.3_arg_2,0.4861831367015838,fp,1.3,arg
Radar,fp_1.3_arg_4,0.7964615225791931,fp,1.3,arg
Radar,fp_1.3_res_0,0.8743337392807007,fp,1.3,res
Radar,fp_1.3_arg_3,0.9747333526611328,fp,1.3,arg
Radar,fp_1.3_res_1,0.8879804015159607,fp,1.3,res
Radar,fp_1.3_res_2,0.7813030481338501,fp,1.3,res
Radar,fp_1.3_res_3,0.9623980522155762,fp,1.3,res
Radar,fp_1.3_res_4,0.5433126091957092,fp,1.3,res
Radar,fp_1.4_arg_0,0.8095348477363586,fp,1.4,arg
Radar,fp_1.4_arg_1,0.8886570930480957,fp,1.4,arg
Radar,fp_1.4_arg_2,0.7751703262329102,fp,1.4,arg
Radar,fp_1.4_arg_3,0.9146345257759094,fp,1.4,arg
Radar,fp_1.4_res_0,0.3292304873466491,fp,1.4,res
Radar,fp_1.4_arg_4,0.9456688165664672,fp,1.4,arg
Radar,fp_1.4_res_1,0.7703608870506287,fp,1.4,res
Radar,fp_1.4_res_2,0.5990849137306213,fp,1.4,res
Radar,fp_1.4_res_3,0.3180869221687317,fp,1.4,res
Radar,fp_1.4_res_4,0.7386175394058228,fp,1.4,res
Radar,fp_1.5_arg_0,0.3711973428726196,fp,1.5,arg
Radar,fp_1.5_arg_1,0.2477399706840515,fp,1.5,arg
Radar,fp_1.5_arg_2,0.7810390591621399,fp,1.5,arg
Radar,fp_1.5_arg_3,0.719233512878418,fp,1.5,arg
Radar,fp_1.5_arg_4,0.681830108165741,fp,1.5,arg
Radar,fp_1.5_res_0,0.46415975689888,fp,1.5,res
Radar,fp_1.5_res_1,0.2293876409530639,fp,1.5,res
Radar,fp_1.5_res_2,0.6249708533287048,fp,1.5,res
Radar,fp_1.5_res_3,0.1301971673965454,fp,1.5,res
Radar,fp_1.5_res_4,0.476032942533493,fp,1.5,res
Radar,fp_1.6_arg_0,0.8279545307159424,fp,1.6,arg
Radar,fp_1.6_arg_1,0.1066157594323158,fp,1.6,arg
Radar,fp_1.6_arg_2,0.8950726389884949,fp,1.6,arg
Radar,fp_1.6_arg_3,0.8759742379188538,fp,1.6,arg
Radar,fp_1.6_arg_4,0.1797941923141479,fp,1.6,arg
Radar,fp_1.6_res_0,0.1084632873535156,fp,1.6,res
Radar,fp_1.6_res_1,0.9842987060546876,fp,1.6,res
Radar,fp_1.6_res_2,0.3674681484699249,fp,1.6,res
Radar,fp_1.6_res_3,0.6952211260795593,fp,1.6,res
Radar,fp_1.6_res_4,0.7828065156936646,fp,1.6,res
Radar,fp_1.7_arg_0,0.0777194201946258,fp,1.7,arg
Radar,fp_1.7_arg_2,0.1045885011553764,fp,1.7,arg
Radar,fp_1.7_arg_1,0.456159383058548,fp,1.7,arg
Radar,fp_1.7_arg_3,0.3732350468635559,fp,1.7,arg
Radar,fp_1.7_arg_4,0.3741373121738434,fp,1.7,arg
Radar,fp_1.7_res_0,0.1343124806880951,fp,1.7,res
Radar,fp_1.7_res_1,0.4216397404670715,fp,1.7,res
Radar,fp_1.7_res_2,0.6184552907943726,fp,1.7,res
Radar,fp_1.7_res_3,0.6635363101959229,fp,1.7,res
Radar,fp_1.7_res_4,0.2169262021780014,fp,1.7,res
Radar,fp_1.8_arg_0,0.8375005125999451,fp,1.8,arg
Radar,fp_1.8_arg_1,0.055217444896698,fp,1.8,arg
Radar,fp_1.8_arg_2,0.2841555774211883,fp,1.8,arg
Radar,fp_1.8_arg_3,0.1108410730957984,fp,1.8,arg
Radar,fp_1.8_arg_4,0.9678192138671876,fp,1.8,arg
Radar,fp_1.8_res_0,0.0464762859046459,fp,1.8,res
Radar,fp_1.8_res_1,0.1733961701393127,fp,1.8,res
Radar,fp_1.8_res_2,0.9191610813140868,fp,1.8,res
Radar,fp_1.8_res_3,0.5856390595436096,fp,1.8,res
Radar,fp_1.8_res_4,0.5977796316146851,fp,1.8,res
Radar,fp_1.9_arg_0,0.4611822068691253,fp,1.9,arg
Radar,fp_1.9_arg_1,0.9235361218452454,fp,1.9,arg
Radar,fp_1.9_arg_2,0.7804843187332153,fp,1.9,arg
Radar,fp_1.9_arg_3,0.9545472860336304,fp,1.9,arg
Radar,fp_1.9_arg_4,0.086154781281948,fp,1.9,arg
Radar,fp_1.9_res_0,0.0823016911745071,fp,1.9,res
Radar,fp_1.9_res_1,0.7753799557685852,fp,1.9,res
Radar,fp_1.9_res_2,0.8424100279808044,fp,1.9,res
Radar,fp_1.9_res_3,0.0456064827740192,fp,1.9,res
Radar,fp_1.9_res_4,0.7178162336349487,fp,1.9,res
Radar,fp_2.0_arg_0,0.1883217543363571,fp,2.0,arg
Radar,fp_2.0_arg_1,0.1106188520789146,fp,2.0,arg
Radar,fp_2.0_arg_2,0.1159528866410255,fp,2.0,arg
Radar,fp_2.0_arg_3,0.9001025557518005,fp,2.0,arg
Radar,fp_2.0_arg_4,0.3138332068920135,fp,2.0,arg
Radar,fp_2.0_res_0,0.4700400233268738,fp,2.0,res
Radar,fp_2.0_res_1,0.8822346329689026,fp,2.0,res
Radar,fp_2.0_res_4,0.4395197629928589,fp,2.0,res
Radar,fp_2.0_res_2,0.1301782578229904,fp,2.0,res
Radar,fp_2.0_res_3,0.9361401796340942,fp,2.0,res
Radar,pp_0.0_arg_0,0.9897056221961976,pp,0.0,arg
Radar,pp_0.0_arg_1,0.986518919467926,pp,0.0,arg
Radar,pp_0.0_arg_2,0.9321039319038392,pp,0.0,arg
Radar,pp_0.0_arg_3,0.986266553401947,pp,0.0,arg
Radar,pp_0.0_arg_4,0.9857898354530334,pp,0.0,arg
Radar,pp_0.0_res_0,0.9698939323425292,pp,0.0,res
Radar,pp_0.0_res_1,0.9778927564620972,pp,0.0,res
Radar,pp_0.0_res_2,0.990567147731781,pp,0.0,res
Radar,pp_0.0_res_3,0.9819662570953368,pp,0.0,res
Radar,pp_0.0_res_4,0.9737594723701476,pp,0.0,res
Radar,pp_0.1_arg_0,0.9935573935508728,pp,0.1,arg
Radar,pp_0.1_arg_1,0.9912598729133606,pp,0.1,arg
Radar,pp_0.1_arg_2,0.9195879697799684,pp,0.1,arg
Radar,pp_0.1_arg_3,0.9927567839622498,pp,0.1,arg
Radar,pp_0.1_arg_4,0.9890013933181764,pp,0.1,arg
Radar,pp_0.1_res_0,0.9628205895423888,pp,0.1,res
Radar,pp_0.1_res_1,0.97579163312912,pp,0.1,res
Radar,pp_0.1_res_2,0.9882718920707704,pp,0.1,res
Radar,pp_0.1_res_4,0.9803029298782348,pp,0.1,res
Radar,pp_0.1_res_3,0.9799801111221312,pp,0.1,res
Radar,pp_0.2_arg_0,0.9906185865402222,pp,0.2,arg
Radar,pp_0.2_arg_1,0.9931013584136964,pp,0.2,arg
Radar,pp_0.2_arg_3,0.9851135015487672,pp,0.2,arg
Radar,pp_0.2_arg_2,0.9814498424530028,pp,0.2,arg
Radar,pp_0.2_arg_4,0.9899640679359436,pp,0.2,arg
Radar,pp_0.2_res_0,0.9691956043243408,pp,0.2,res
Radar,pp_0.2_res_1,0.937575101852417,pp,0.2,res
Radar,pp_0.2_res_2,0.988724648952484,pp,0.2,res
Radar,pp_0.2_res_3,0.9858826398849488,pp,0.2,res
Radar,pp_0.2_res_4,0.9571713209152222,pp,0.2,res
Radar,pp_0.3_arg_0,0.9927309155464172,pp,0.3,arg
Radar,pp_0.3_arg_2,0.9487529397010804,pp,0.3,arg
Radar,pp_0.3_arg_1,0.9676703214645386,pp,0.3,arg
Radar,pp_0.3_arg_3,0.9861029982566832,pp,0.3,arg
Radar,pp_0.3_arg_4,0.9903878569602966,pp,0.3,arg
Radar,pp_0.3_res_0,0.9575574398040771,pp,0.3,res
Radar,pp_0.3_res_1,0.9742575287818908,pp,0.3,res
Radar,pp_0.3_res_2,0.968400537967682,pp,0.3,res
Radar,pp_0.3_res_4,0.8576421141624451,pp,0.3,res
Radar,pp_0.4_arg_0,0.9884129166603088,pp,0.4,arg
Radar,pp_0.3_res_3,0.9794883131980896,pp,0.3,res
Radar,pp_0.4_arg_1,0.9936383366584778,pp,0.4,arg
Radar,pp_0.4_arg_2,0.9613978266716005,pp,0.4,arg
Radar,pp_0.4_arg_3,0.9779736399650574,pp,0.4,arg
Radar,pp_0.4_arg_4,0.9702699780464172,pp,0.4,arg
Radar,pp_0.4_res_1,0.964525818824768,pp,0.4,res
Radar,pp_0.4_res_2,0.986788809299469,pp,0.4,res
Radar,pp_0.4_res_0,0.9031772613525392,pp,0.4,res
Radar,pp_0.4_res_4,0.920986831188202,pp,0.4,res
Radar,pp_0.5_arg_0,0.9847197532653807,pp,0.5,arg
Radar,pp_0.4_res_3,0.9888941049575806,pp,0.4,res
Radar,pp_0.5_arg_2,0.9498188495635986,pp,0.5,arg
Radar,pp_0.5_arg_1,0.9831530451774596,pp,0.5,arg
Radar,pp_0.5_arg_3,0.9753037095069884,pp,0.5,arg
Radar,pp_0.5_arg_4,0.972351610660553,pp,0.5,arg
Radar,pp_0.5_res_1,0.9783200025558472,pp,0.5,res
Radar,pp_0.5_res_2,0.979923665523529,pp,0.5,res
Radar,pp_0.5_res_0,0.9464146494865416,pp,0.5,res
Radar,pp_0.5_res_3,0.9855759143829346,pp,0.5,res
Radar,pp_0.5_res_4,0.9732006192207336,pp,0.5,res
Radar,pp_0.6_arg_0,0.9912005066871644,pp,0.6,arg
Radar,pp_0.6_arg_1,0.981106698513031,pp,0.6,arg
Radar,pp_0.6_arg_2,0.9679577350616456,pp,0.6,arg
Radar,pp_0.6_arg_3,0.9334644675254822,pp,0.6,arg
Radar,pp_0.6_arg_4,0.9814550280570984,pp,0.6,arg
Radar,pp_0.6_res_0,0.9589363932609558,pp,0.6,res
Radar,pp_0.6_res_1,0.9483634233474731,pp,0.6,res
Radar,pp_0.6_res_2,0.9817304015159608,pp,0.6,res
Radar,pp_0.6_res_3,0.9880103468894958,pp,0.6,res
Radar,pp_0.6_res_4,0.8823525905609131,pp,0.6,res
Radar,pp_0.7_arg_1,0.984516143798828,pp,0.7,arg
Radar,pp_0.7_arg_0,0.9931309819221495,pp,0.7,arg
Radar,pp_0.7_arg_2,0.9668701887130736,pp,0.7,arg
Radar,pp_0.7_res_0,0.9520639777183532,pp,0.7,res
Radar,pp_0.7_arg_4,0.9926832914352416,pp,0.7,arg
Radar,pp_0.7_arg_3,0.9889590740203856,pp,0.7,arg
Radar,pp_0.7_res_1,0.9363821744918824,pp,0.7,res
Radar,pp_0.7_res_2,0.9871892929077148,pp,0.7,res
Radar,pp_0.7_res_3,0.9677947163581848,pp,0.7,res
Radar,pp_0.7_res_4,0.92106294631958,pp,0.7,res
Radar,pp_0.8_arg_1,0.9770219326019288,pp,0.8,arg
Radar,pp_0.8_arg_0,0.9809629321098328,pp,0.8,arg
Radar,pp_0.8_arg_2,0.9719908833503724,pp,0.8,arg
Radar,pp_0.8_arg_3,0.9801813364028932,pp,0.8,arg
Radar,pp_0.8_arg_4,0.9884809851646424,pp,0.8,arg
Radar,pp_0.8_res_0,0.9765304923057556,pp,0.8,res
Radar,pp_0.8_res_2,0.978939652442932,pp,0.8,res
Radar,pp_0.8_res_1,0.9644569754600524,pp,0.8,res
Radar,pp_0.8_res_3,0.988551139831543,pp,0.8,res
Radar,pp_0.8_res_4,0.9821838140487672,pp,0.8,res
Radar,pp_0.9_arg_2,0.971592903137207,pp,0.9,arg
Radar,pp_0.9_arg_0,0.9873210191726683,pp,0.9,arg
Radar,pp_0.9_arg_1,0.971835732460022,pp,0.9,arg
Radar,pp_0.9_arg_3,0.9834787845611572,pp,0.9,arg
Radar,pp_0.9_arg_4,0.9692800045013428,pp,0.9,arg
Radar,pp_0.9_res_0,0.829643964767456,pp,0.9,res
Radar,pp_0.9_res_1,0.9814049601554872,pp,0.9,res
Radar,pp_0.9_res_2,0.9663133025169371,pp,0.9,res
Radar,pp_0.9_res_3,0.939944863319397,pp,0.9,res
Radar,pp_0.9_res_4,0.9675107598304749,pp,0.9,res
Radar,pp_1.0_arg_2,0.8744857907295227,pp,1.0,arg
Radar,pp_1.0_arg_0,0.9868493676185608,pp,1.0,arg
Radar,pp_1.0_arg_1,0.9822787046432496,pp,1.0,arg
Radar,pp_1.0_arg_3,0.9740163087844848,pp,1.0,arg
Radar,pp_1.0_arg_4,0.9789400100708008,pp,1.0,arg
Radar,pp_1.0_res_1,0.9673799276351928,pp,1.0,res
Radar,pp_1.0_res_0,0.8540239930152893,pp,1.0,res
Radar,pp_1.0_res_2,0.982400357723236,pp,1.0,res
Radar,pp_1.0_res_3,0.971677303314209,pp,1.0,res
Radar,pp_1.0_res_4,0.7307493686676025,pp,1.0,res
Radar,pp_1.1_arg_1,0.9623265266418456,pp,1.1,arg
Radar,pp_1.1_arg_0,0.988355040550232,pp,1.1,arg
Radar,pp_1.1_arg_2,0.9879075288772584,pp,1.1,arg
Radar,pp_1.1_arg_3,0.9416176676750184,pp,1.1,arg
Radar,pp_1.1_res_0,0.942708134651184,pp,1.1,res
Radar,pp_1.1_arg_4,0.9890270829200744,pp,1.1,arg
Radar,pp_1.1_res_1,0.990209937095642,pp,1.1,res
Radar,pp_1.1_res_2,0.9633523225784302,pp,1.1,res
Radar,pp_1.1_res_3,0.9703506827354432,pp,1.1,res
Radar,pp_1.2_arg_0,0.97698974609375,pp,1.2,arg
Radar,pp_1.1_res_4,0.7199990749359131,pp,1.1,res
Radar,pp_1.2_arg_1,0.9778127074241638,pp,1.2,arg
Radar,pp_1.2_arg_2,0.9497205018997192,pp,1.2,arg
Radar,pp_1.2_arg_3,0.9871167540550232,pp,1.2,arg
Radar,pp_1.2_res_0,0.8935225009918213,pp,1.2,res
Radar,pp_1.2_arg_4,0.9672459959983826,pp,1.2,arg
Radar,pp_1.2_res_1,0.9442355036735536,pp,1.2,res
Radar,pp_1.2_res_2,0.964276909828186,pp,1.2,res
Radar,pp_1.2_res_3,0.9720839858055116,pp,1.2,res
Radar,pp_1.3_arg_0,0.9905247092247008,pp,1.3,arg
Radar,pp_1.2_res_4,0.9277067184448242,pp,1.2,res
Radar,pp_1.3_arg_1,0.987997591495514,pp,1.3,arg
Radar,pp_1.3_arg_2,0.968647301197052,pp,1.3,arg
Radar,pp_1.3_arg_3,0.95936381816864,pp,1.3,arg
Radar,pp_1.3_res_0,0.9227829575538636,pp,1.3,res
Radar,pp_1.3_arg_4,0.9818392992019652,pp,1.3,arg
Radar,pp_1.3_res_1,0.9618770480155944,pp,1.3,res
Radar,pp_1.3_res_2,0.9559645652770996,pp,1.3,res
Radar,pp_1.3_res_3,0.9543928503990172,pp,1.3,res
Radar,pp_1.4_arg_0,0.9851160049438475,pp,1.4,arg
Radar,pp_1.3_res_4,0.9613548517227172,pp,1.3,res
Radar,pp_1.4_arg_1,0.9891549348831176,pp,1.4,arg
Radar,pp_1.4_arg_2,0.8502042293548584,pp,1.4,arg
Radar,pp_1.4_arg_3,0.980945348739624,pp,1.4,arg
Radar,pp_1.4_arg_4,0.988530457019806,pp,1.4,arg
Radar,pp_1.4_res_0,0.7421044707298279,pp,1.4,res
Radar,pp_1.4_res_1,0.9608864784240724,pp,1.4,res
Radar,pp_1.4_res_2,0.9808066487312316,pp,1.4,res
Radar,pp_1.4_res_3,0.9649766087532043,pp,1.4,res
Radar,pp_1.4_res_4,0.7704877853393555,pp,1.4,res
Radar,pp_1.5_arg_0,0.9848308563232422,pp,1.5,arg
Radar,pp_1.5_arg_1,0.901437282562256,pp,1.5,arg
Radar,pp_1.5_arg_2,0.9239920973777772,pp,1.5,arg
Radar,pp_1.5_arg_3,0.9794747829437256,pp,1.5,arg
Radar,pp_1.5_arg_4,0.8926110863685608,pp,1.5,arg
Radar,pp_1.5_res_0,0.8934280276298523,pp,1.5,res
Radar,pp_1.5_res_1,0.97855544090271,pp,1.5,res
Radar,pp_1.5_res_3,0.9783633947372437,pp,1.5,res
Radar,pp_1.5_res_2,0.9367859363555908,pp,1.5,res
Radar,pp_1.6_arg_0,0.9840657711029052,pp,1.6,arg
Radar,pp_1.5_res_4,0.9595807194709778,pp,1.5,res
Radar,pp_1.6_arg_1,0.9735053777694702,pp,1.6,arg
Radar,pp_1.6_arg_2,0.9618608355522156,pp,1.6,arg
Radar,pp_1.6_arg_3,0.9848024249076844,pp,1.6,arg
Radar,pp_1.6_arg_4,0.9859982132911682,pp,1.6,arg
Radar,pp_1.6_res_0,0.9682376980781556,pp,1.6,res
Radar,pp_1.6_res_2,0.9468958377838136,pp,1.6,res
Radar,pp_1.6_res_3,0.9639210104942322,pp,1.6,res
Radar,pp_1.6_res_1,0.9721393585205078,pp,1.6,res
Radar,pp_1.7_arg_0,0.9797408580780028,pp,1.7,arg
Radar,pp_1.7_arg_1,0.947830617427826,pp,1.7,arg
Radar,pp_1.6_res_4,0.8596787452697754,pp,1.6,res
Radar,pp_1.7_arg_2,0.9575458765029908,pp,1.7,arg
Radar,pp_1.7_arg_3,0.964515209197998,pp,1.7,arg
Radar,pp_1.7_arg_4,0.9732043743133544,pp,1.7,arg
Radar,pp_1.7_res_0,0.8193002343177795,pp,1.7,res
Radar,pp_1.7_res_1,0.9732031226158142,pp,1.7,res
Radar,pp_1.7_res_2,0.9744981527328492,pp,1.7,res
Radar,pp_1.7_res_3,0.984166145324707,pp,1.7,res
Radar,pp_1.8_arg_0,0.9912009835243224,pp,1.8,arg
Radar,pp_1.8_arg_1,0.9533748030662536,pp,1.8,arg
Radar,pp_1.7_res_4,0.9017311930656432,pp,1.7,res
Radar,pp_1.8_arg_2,0.9302069544792176,pp,1.8,arg
Radar,pp_1.8_arg_4,0.9790359139442444,pp,1.8,arg
Radar,pp_1.8_arg_3,0.9644582271575928,pp,1.8,arg
Radar,pp_1.8_res_0,0.9244785308837892,pp,1.8,res
Radar,pp_1.8_res_2,0.9855201840400696,pp,1.8,res
Radar,pp_1.8_res_1,0.9743087887763976,pp,1.8,res
Radar,pp_1.8_res_3,0.9679688215255736,pp,1.8,res
Radar,pp_1.8_res_4,0.9311813712120056,pp,1.8,res
Radar,pp_1.9_arg_0,0.995549499988556,pp,1.9,arg
Radar,pp_1.9_arg_1,0.97126704454422,pp,1.9,arg
Radar,pp_1.9_arg_4,0.970166802406311,pp,1.9,arg
Radar,pp_1.9_arg_3,0.99153870344162,pp,1.9,arg
Radar,pp_1.9_res_0,0.9352547526359558,pp,1.9,res
Radar,pp_1.9_arg_2,0.9657806158065796,pp,1.9,arg
Radar,pp_1.9_res_1,0.9750471711158752,pp,1.9,res
Radar,pp_1.9_res_2,0.9806405901908876,pp,1.9,res
Radar,pp_1.9_res_3,0.907859981060028,pp,1.9,res
Radar,pp_1.9_res_4,0.7888393998146057,pp,1.9,res
Radar,pp_2.0_arg_1,0.9659677147865297,pp,2.0,arg
Radar,pp_2.0_arg_0,0.962096631526947,pp,2.0,arg
Radar,pp_2.0_arg_3,0.9922606945037842,pp,2.0,arg
Radar,pp_2.0_arg_2,0.9501203298568726,pp,2.0,arg
Radar,pp_2.0_res_0,0.9341480135917664,pp,2.0,res
Radar,pp_2.0_arg_4,0.953033685684204,pp,2.0,arg
Radar,pp_2.0_res_1,0.9644227027893066,pp,2.0,res
Radar,pp_2.0_res_4,0.9393978118896484,pp,2.0,res
Radar,pp_2.0_res_3,0.965186357498169,pp,2.0,res
Radar,pp_2.0_res_2,0.9635171890258788,pp,2.0,res
