detector,text_id,score,parameter name,parameter value
CopyLeaks,pp_0.2_res_1,1.0,pp,0.2
CopyLeaks,pp_0.2_res_3,1.0,pp,0.2
CopyLeaks,pp_0.2_res_0,1.0,pp,0.2
CopyLeaks,pp_0.4_res_0,1.0,pp,0.4
CopyLeaks,pp_0.6_res_0,1.0,pp,0.6
CopyLeaks,pp_0.2_res_4,1.0,pp,0.2
CopyLeaks,pp_0.4_res_2,1.0,pp,0.4
CopyLeaks,pp_0.4_res_1,1.0,pp,0.4
CopyLeaks,pp_0.8_res_0,1.0,pp,0.8
CopyLeaks,pp_0.4_res_4,1.0,pp,0.4
CopyLeaks,pp_0.4_res_3,1.0,pp,0.4
CopyLeaks,pp_0.6_res_3,1.0,pp,0.6
CopyLeaks,pp_0.6_res_2,1.0,pp,0.6
CopyLeaks,pp_0.6_res_1,1.0,pp,0.6
CopyLeaks,pp_0.6_res_4,1.0,pp,0.6
CopyLeaks,pp_0.8_res_3,1.0,pp,0.8
CopyLeaks,pp_0.8_res_2,1.0,pp,0.8
CopyLeaks,pp_0.8_res_1,1.0,pp,0.8
CopyLeaks,pp_1.0_res_1,1.0,pp,1.0
CopyLeaks,pp_1.0_res_3,1.0,pp,1.0
CopyLeaks,pp_1.2_res_0,1.0,pp,1.2
CopyLeaks,pp_1.0_res_2,1.0,pp,1.0
CopyLeaks,pp_1.2_res_3,1.0,pp,1.2
CopyLeaks,pp_1.2_res_2,1.0,pp,1.2
CopyLeaks,pp_0.8_res_4,1.0,pp,0.8
CopyLeaks,pp_1.2_res_1,1.0,pp,1.2
CopyLeaks,pp_1.0_res_4,1.0,pp,1.0
CopyLeaks,pp_1.0_res_0,1.0,pp,1.0
CopyLeaks,pp_1.2_res_4,1.0,pp,1.2
CopyLeaks,pp_1.4_res_1,1.0,pp,1.4
CopyLeaks,pp_1.4_res_4,1.0,pp,1.4
CopyLeaks,pp_1.6_res_0,1.0,pp,1.6
CopyLeaks,pp_1.6_res_4,1.0,pp,1.6
CopyLeaks,pp_1.4_res_2,1.0,pp,1.4
CopyLeaks,pp_1.4_res_0,1.0,pp,1.4
CopyLeaks,pp_1.4_res_3,1.0,pp,1.4
CopyLeaks,pp_1.6_res_1,1.0,pp,1.6
CopyLeaks,pp_1.8_res_0,1.0,pp,1.8
CopyLeaks,pp_1.6_res_2,1.0,pp,1.6
CopyLeaks,pp_1.6_res_3,1.0,pp,1.6
CopyLeaks,pp_1.8_res_2,1.0,pp,1.8
CopyLeaks,pp_1.8_res_1,1.0,pp,1.8
CopyLeaks,pp_1.8_res_3,1.0,pp,1.8
CopyLeaks,pp_2.0_res_3,1.0,pp,2.0
CopyLeaks,pp_2.0_res_1,1.0,pp,2.0
CopyLeaks,pp_1.8_res_4,1.0,pp,1.8
CopyLeaks,temp_0.0_res_0,1.0,temp,0.0
CopyLeaks,pp_2.0_res_2,1.0,pp,2.0
CopyLeaks,pp_2.0_res_4,1.0,pp,2.0
CopyLeaks,temp_0.0_res_1,1.0,temp,0.0
CopyLeaks,pp_2.0_res_0,1.0,pp,2.0
CopyLeaks,temp_0.0_res_4,1.0,temp,0.0
CopyLeaks,temp_0.0_res_2,1.0,temp,0.0
CopyLeaks,temp_0.0_res_3,1.0,temp,0.0
CopyLeaks,temp_0.2_res_1,1.0,temp,0.2
CopyLeaks,temp_0.1_res_0,1.0,temp,0.1
CopyLeaks,temp_0.1_res_1,1.0,temp,0.1
CopyLeaks,temp_0.2_res_2,1.0,temp,0.2
CopyLeaks,temp_0.2_res_4,1.0,temp,0.2
CopyLeaks,temp_0.3_res_1,1.0,temp,0.3
CopyLeaks,temp_0.3_res_0,1.0,temp,0.3
CopyLeaks,temp_0.1_res_2,1.0,temp,0.1
CopyLeaks,temp_0.1_res_3,1.0,temp,0.1
CopyLeaks,temp_0.1_res_4,1.0,temp,0.1
CopyLeaks,temp_0.2_res_3,1.0,temp,0.2
CopyLeaks,temp_0.2_res_0,1.0,temp,0.2
CopyLeaks,temp_0.3_res_4,1.0,temp,0.3
CopyLeaks,temp_0.3_res_2,1.0,temp,0.3
CopyLeaks,temp_0.3_res_3,1.0,temp,0.3
CopyLeaks,temp_0.4_res_3,1.0,temp,0.4
CopyLeaks,temp_0.5_res_2,1.0,temp,0.5
CopyLeaks,temp_0.5_res_1,1.0,temp,0.5
CopyLeaks,temp_0.5_res_4,1.0,temp,0.5
CopyLeaks,temp_0.5_res_0,1.0,temp,0.5
CopyLeaks,temp_0.4_res_0,1.0,temp,0.4
CopyLeaks,temp_0.4_res_1,1.0,temp,0.4
CopyLeaks,temp_0.4_res_2,1.0,temp,0.4
CopyLeaks,temp_0.4_res_4,1.0,temp,0.4
CopyLeaks,temp_0.6_res_0,1.0,temp,0.6
CopyLeaks,temp_0.5_res_3,1.0,temp,0.5
CopyLeaks,temp_0.6_res_2,1.0,temp,0.6
CopyLeaks,temp_0.6_res_4,1.0,temp,0.6
CopyLeaks,temp_0.6_res_3,1.0,temp,0.6
CopyLeaks,temp_0.6_res_1,1.0,temp,0.6
CopyLeaks,temp_0.7_res_1,1.0,temp,0.7
CopyLeaks,temp_0.8_res_0,1.0,temp,0.8
CopyLeaks,temp_0.7_res_3,1.0,temp,0.7
CopyLeaks,temp_0.7_res_4,1.0,temp,0.7
CopyLeaks,temp_0.8_res_2,1.0,temp,0.8
CopyLeaks,temp_0.7_res_0,1.0,temp,0.7
CopyLeaks,temp_0.7_res_2,1.0,temp,0.7
CopyLeaks,temp_0.8_res_1,1.0,temp,0.8
CopyLeaks,temp_0.8_res_3,1.0,temp,0.8
CopyLeaks,temp_0.9_res_0,1.0,temp,0.9
CopyLeaks,temp_0.9_res_1,1.0,temp,0.9
CopyLeaks,temp_0.8_res_4,1.0,temp,0.8
CopyLeaks,temp_0.9_res_3,1.0,temp,0.9
CopyLeaks,temp_0.9_res_4,1.0,temp,0.9
CopyLeaks,temp_1.0_res_0,1.0,temp,1.0
CopyLeaks,temp_1.0_res_1,1.0,temp,1.0
CopyLeaks,temp_0.9_res_2,1.0,temp,0.9
CopyLeaks,temp_1.0_res_2,1.0,temp,1.0
CopyLeaks,temp_1.1_res_1,1.0,temp,1.1
CopyLeaks,temp_1.0_res_3,1.0,temp,1.0
CopyLeaks,temp_1.0_res_4,1.0,temp,1.0
CopyLeaks,temp_1.1_res_0,1.0,temp,1.1
CopyLeaks,temp_1.1_res_3,1.0,temp,1.1
CopyLeaks,temp_1.2_res_1,1.0,temp,1.2
CopyLeaks,temp_1.2_res_0,1.0,temp,1.2
CopyLeaks,temp_1.2_res_2,1.0,temp,1.2
CopyLeaks,temp_1.2_res_4,1.0,temp,1.2
CopyLeaks,temp_1.1_res_2,1.0,temp,1.1
CopyLeaks,temp_1.1_res_4,1.0,temp,1.1
CopyLeaks,temp_1.3_res_0,1.0,temp,1.3
CopyLeaks,temp_1.3_res_3,1.0,temp,1.3
CopyLeaks,temp_1.3_res_1,1.0,temp,1.3
CopyLeaks,temp_1.3_res_4,1.0,temp,1.3
CopyLeaks,temp_1.3_res_2,1.0,temp,1.3
CopyLeaks,temp_1.2_res_3,1.0,temp,1.2
CopyLeaks,temp_1.4_res_2,1.0,temp,1.4
CopyLeaks,temp_1.4_res_0,1.0,temp,1.4
CopyLeaks,temp_1.4_res_3,1.0,temp,1.4
CopyLeaks,temp_1.4_res_1,1.0,temp,1.4
CopyLeaks,topp_0.0_res_0,1.0,topp,0.0
CopyLeaks,temp_1.5_res_1,1.0,temp,1.5
CopyLeaks,temp_1.4_res_4,1.0,temp,1.4
CopyLeaks,temp_1.5_res_4,1.0,temp,1.5
CopyLeaks,temp_1.5_res_2,1.0,temp,1.5
CopyLeaks,temp_1.5_res_0,1.0,temp,1.5
CopyLeaks,temp_1.5_res_3,1.0,temp,1.5
CopyLeaks,topp_0.0_res_4,1.0,topp,0.0
CopyLeaks,topp_0.1_res_0,1.0,topp,0.1
CopyLeaks,topp_0.0_res_2,1.0,topp,0.0
CopyLeaks,topp_0.0_res_1,1.0,topp,0.0
CopyLeaks,topp_0.0_res_3,1.0,topp,0.0
CopyLeaks,topp_0.1_res_2,1.0,topp,0.1
CopyLeaks,topp_0.1_res_3,1.0,topp,0.1
CopyLeaks,topp_0.1_res_4,1.0,topp,0.1
CopyLeaks,topp_0.1_res_1,1.0,topp,0.1
CopyLeaks,topp_0.3_res_4,1.0,topp,0.3
CopyLeaks,topp_0.2_res_3,1.0,topp,0.2
CopyLeaks,topp_0.2_res_1,1.0,topp,0.2
CopyLeaks,topp_0.2_res_0,1.0,topp,0.2
CopyLeaks,topp_0.3_res_2,1.0,topp,0.3
CopyLeaks,topp_0.2_res_2,1.0,topp,0.2
CopyLeaks,topp_0.3_res_0,1.0,topp,0.3
CopyLeaks,topp_0.2_res_4,1.0,topp,0.2
CopyLeaks,topp_0.3_res_3,1.0,topp,0.3
CopyLeaks,topp_0.3_res_1,1.0,topp,0.3
CopyLeaks,topp_0.5_res_3,1.0,topp,0.5
CopyLeaks,topp_0.4_res_0,1.0,topp,0.4
CopyLeaks,topp_0.5_res_0,1.0,topp,0.5
CopyLeaks,topp_0.4_res_1,1.0,topp,0.4
CopyLeaks,topp_0.5_res_1,1.0,topp,0.5
CopyLeaks,topp_0.4_res_3,1.0,topp,0.4
CopyLeaks,topp_0.5_res_4,1.0,topp,0.5
CopyLeaks,topp_0.4_res_4,1.0,topp,0.4
CopyLeaks,topp_0.6_res_0,1.0,topp,0.6
CopyLeaks,topp_0.4_res_2,1.0,topp,0.4
CopyLeaks,topp_0.5_res_2,1.0,topp,0.5
CopyLeaks,topp_0.6_res_1,1.0,topp,0.6
CopyLeaks,topp_0.6_res_2,1.0,topp,0.6
CopyLeaks,topp_0.7_res_0,1.0,topp,0.7
CopyLeaks,topp_0.6_res_4,1.0,topp,0.6
CopyLeaks,topp_0.6_res_3,1.0,topp,0.6
CopyLeaks,topp_0.7_res_1,1.0,topp,0.7
CopyLeaks,topp_0.7_res_2,1.0,topp,0.7
CopyLeaks,topp_0.8_res_1,1.0,topp,0.8
CopyLeaks,topp_0.8_res_0,1.0,topp,0.8
CopyLeaks,topp_0.7_res_4,1.0,topp,0.7
CopyLeaks,topp_0.8_res_4,1.0,topp,0.8
CopyLeaks,topp_0.9_res_0,1.0,topp,0.9
CopyLeaks,topp_0.7_res_3,1.0,topp,0.7
CopyLeaks,topp_0.8_res_2,1.0,topp,0.8
CopyLeaks,topp_0.8_res_3,1.0,topp,0.8
CopyLeaks,topp_0.9_res_1,1.0,topp,0.9
CopyLeaks,topp_0.9_res_4,1.0,topp,0.9
CopyLeaks,topp_0.9_res_2,1.0,topp,0.9
CopyLeaks,topp_1.0_res_3,1.0,topp,1.0
CopyLeaks,topp_1.0_res_0,1.0,topp,1.0
CopyLeaks,topp_0.9_res_3,1.0,topp,0.9
CopyLeaks,topp_1.0_res_2,1.0,topp,1.0
CopyLeaks,topp_1.0_res_4,1.0,topp,1.0
CopyLeaks,topp_1.0_res_1,1.0,topp,1.0
GPT2Detector,fp_-0.2_res_1,0.9998179078102112,fp,-0.2
GPT2Detector,fp_-0.0_res_3,0.9443411827087402,fp,-0.0
GPT2Detector,fp_-0.2_res_4,0.999797523021698,fp,-0.2
GPT2Detector,fp_-0.2_res_2,0.999816358089447,fp,-0.2
GPT2Detector,fp_-0.0_res_4,0.9998277425765992,fp,-0.0
GPT2Detector,fp_-0.2_res_0,0.9998175501823424,fp,-0.2
GPT2Detector,fp_-0.0_res_0,0.999822199344635,fp,-0.0
GPT2Detector,fp_-0.2_res_3,0.9994818568229676,fp,-0.2
GPT2Detector,fp_-0.0_res_1,0.9994838237762452,fp,-0.0
GPT2Detector,fp_-0.0_res_2,0.9998160004615784,fp,-0.0
GPT2Detector,fp_-0.4_res_0,0.9997983574867249,fp,-0.4
GPT2Detector,fp_-0.4_res_1,0.9998132586479188,fp,-0.4
GPT2Detector,fp_-0.8_res_0,0.9997835755348206,fp,-0.8
GPT2Detector,fp_-0.4_res_2,0.979729413986206,fp,-0.4
GPT2Detector,fp_-0.6_res_2,0.9997654557228088,fp,-0.6
GPT2Detector,fp_-0.4_res_3,0.9997664093971252,fp,-0.4
GPT2Detector,fp_-0.4_res_4,0.999821960926056,fp,-0.4
GPT2Detector,fp_-0.6_res_3,0.9840822219848632,fp,-0.6
GPT2Detector,fp_-0.6_res_0,0.9998005032539368,fp,-0.6
GPT2Detector,fp_-0.6_res_1,0.9998251795768738,fp,-0.6
GPT2Detector,fp_-0.6_res_4,0.9998140931129456,fp,-0.6
GPT2Detector,fp_-0.8_res_2,0.999771773815155,fp,-0.8
GPT2Detector,fp_-0.8_res_1,0.9998260140419006,fp,-0.8
GPT2Detector,fp_-0.8_res_3,0.9998257756233216,fp,-0.8
GPT2Detector,fp_-1.0_res_2,0.9997852444648744,fp,-1.0
GPT2Detector,fp_-1.0_res_3,0.9998266100883484,fp,-1.0
GPT2Detector,fp_-1.0_res_0,0.9997925162315368,fp,-1.0
GPT2Detector,fp_-1.0_res_1,0.9998149275779724,fp,-1.0
GPT2Detector,fp_-0.8_res_4,0.999809205532074,fp,-0.8
GPT2Detector,fp_0.2_res_1,0.9919131994247437,fp,0.2
GPT2Detector,fp_-1.0_res_4,0.9998138546943665,fp,-1.0
GPT2Detector,fp_0.2_res_2,0.955525815486908,fp,0.2
GPT2Detector,fp_0.2_res_0,0.999823033809662,fp,0.2
GPT2Detector,fp_0.4_res_4,0.9998170733451844,fp,0.4
GPT2Detector,fp_0.2_res_4,0.9998119473457336,fp,0.2
GPT2Detector,fp_0.2_res_3,0.9998214840888976,fp,0.2
GPT2Detector,fp_0.4_res_0,0.9962342381477356,fp,0.4
GPT2Detector,fp_0.4_res_2,0.0001735091209411,fp,0.4
GPT2Detector,fp_0.4_res_1,0.9969268441200256,fp,0.4
GPT2Detector,fp_0.4_res_3,0.9997655749320984,fp,0.4
GPT2Detector,fp_0.6_res_0,0.964057683944702,fp,0.6
GPT2Detector,fp_0.6_res_1,0.9996786117553712,fp,0.6
GPT2Detector,fp_0.6_res_3,0.2492092251777649,fp,0.6
GPT2Detector,fp_0.6_res_2,0.0255508422851562,fp,0.6
GPT2Detector,fp_0.6_res_4,0.999823033809662,fp,0.6
GPT2Detector,fp_0.8_res_0,0.98045015335083,fp,0.8
GPT2Detector,fp_0.8_res_1,0.9954708814620972,fp,0.8
GPT2Detector,fp_0.8_res_2,0.0008479356765747,fp,0.8
GPT2Detector,fp_1.0_res_1,0.0001861453056335,fp,1.0
GPT2Detector,fp_0.8_res_3,0.000271737575531,fp,0.8
GPT2Detector,fp_1.0_res_2,0.0004032254219055,fp,1.0
GPT2Detector,fp_0.8_res_4,0.8094548583030701,fp,0.8
GPT2Detector,fp_1.0_res_0,0.0001707077026367,fp,1.0
GPT2Detector,fp_1.0_res_3,0.0003752708435058,fp,1.0
GPT2Detector,fp_1.4_res_0,0.0001948475837707,fp,1.4
GPT2Detector,fp_1.2_res_3,0.0002184510231018,fp,1.2
GPT2Detector,fp_1.0_res_4,0.0002195239067077,fp,1.0
GPT2Detector,fp_1.2_res_0,0.0003670454025268,fp,1.2
GPT2Detector,fp_1.2_res_2,0.0003594160079956,fp,1.2
GPT2Detector,fp_1.2_res_1,0.0002970099449157,fp,1.2
GPT2Detector,fp_1.2_res_4,0.0001826882362365,fp,1.2
GPT2Detector,fp_1.4_res_1,0.0003830194473266,fp,1.4
GPT2Detector,fp_1.4_res_2,0.0004125237464904,fp,1.4
GPT2Detector,fp_1.4_res_4,0.0001996159553527,fp,1.4
GPT2Detector,fp_1.4_res_3,0.0005882978439331,fp,1.4
GPT2Detector,fp_1.6_res_0,0.000519573688507,fp,1.6
GPT2Detector,fp_1.6_res_1,0.0003173351287841,fp,1.6
GPT2Detector,fp_1.6_res_2,0.0005320906639099,fp,1.6
GPT2Detector,fp_1.6_res_3,0.000245988368988,fp,1.6
GPT2Detector,fp_1.6_res_4,0.0001958012580871,fp,1.6
GPT2Detector,fp_1.8_res_0,0.0002685189247131,fp,1.8
GPT2Detector,fp_1.8_res_1,0.0005490183830261,fp,1.8
GPT2Detector,fp_1.8_res_3,0.0002596974372863,fp,1.8
GPT2Detector,fp_1.8_res_2,0.0001755356788635,fp,1.8
GPT2Detector,fp_2.0_res_0,0.0002755522727966,fp,2.0
GPT2Detector,fp_2.0_res_1,0.0001844763755798,fp,2.0
GPT2Detector,fp_1.8_res_4,0.0012887716293334,fp,1.8
GPT2Detector,pp_-0.0_res_2,0.999777376651764,pp,-0.0
GPT2Detector,fp_2.0_res_2,0.0002456307411193,fp,2.0
GPT2Detector,fp_2.0_res_3,0.0002200007438659,fp,2.0
GPT2Detector,fp_2.0_res_4,0.0002477765083312,fp,2.0
GPT2Detector,pp_-0.0_res_0,0.999825656414032,pp,-0.0
GPT2Detector,pp_-0.0_res_1,0.9998193383216858,pp,-0.0
GPT2Detector,pp_-0.0_res_4,0.9998038411140442,pp,-0.0
GPT2Detector,pp_-0.2_res_2,0.999675989151001,pp,-0.2
GPT2Detector,pp_-0.0_res_3,0.9487041234970092,pp,-0.0
GPT2Detector,pp_-0.2_res_0,0.999827206134796,pp,-0.2
GPT2Detector,pp_-0.2_res_1,0.999825656414032,pp,-0.2
GPT2Detector,pp_-0.2_res_4,0.999823033809662,pp,-0.2
GPT2Detector,pp_-0.2_res_3,0.999811589717865,pp,-0.2
GPT2Detector,pp_-0.4_res_0,0.9997950196266174,pp,-0.4
GPT2Detector,pp_-0.4_res_1,0.9977484345436096,pp,-0.4
GPT2Detector,pp_-0.4_res_2,0.6277878284454346,pp,-0.4
GPT2Detector,pp_-0.4_res_4,0.999822437763214,pp,-0.4
GPT2Detector,pp_-0.4_res_3,0.9990826845169068,pp,-0.4
GPT2Detector,pp_-0.6_res_1,0.9998204112052916,pp,-0.6
GPT2Detector,pp_-0.6_res_0,0.9998273849487304,pp,-0.6
GPT2Detector,pp_-0.8_res_3,0.999825656414032,pp,-0.8
GPT2Detector,pp_-0.6_res_3,0.999816596508026,pp,-0.6
GPT2Detector,pp_-0.6_res_2,0.9997839331626892,pp,-0.6
GPT2Detector,pp_-0.6_res_4,0.9998278617858888,pp,-0.6
GPT2Detector,pp_-0.8_res_4,0.9998138546943665,pp,-0.8
GPT2Detector,pp_-0.8_res_0,0.9998050332069396,pp,-0.8
GPT2Detector,pp_-0.8_res_2,0.9997968077659608,pp,-0.8
GPT2Detector,pp_-0.8_res_1,0.9998202919960022,pp,-0.8
GPT2Detector,pp_-1.0_res_0,0.9998133778572084,pp,-1.0
GPT2Detector,pp_-1.0_res_2,0.9997819066047668,pp,-1.0
GPT2Detector,pp_-1.0_res_1,0.9996886253356934,pp,-1.0
GPT2Detector,pp_0.2_res_1,0.7857745289802551,pp,0.2
GPT2Detector,pp_-1.0_res_3,0.999800980091095,pp,-1.0
GPT2Detector,pp_0.2_res_0,0.9998014569282532,pp,0.2
GPT2Detector,pp_0.2_res_2,0.999823033809662,pp,0.2
GPT2Detector,pp_-1.0_res_4,0.9997984766960144,pp,-1.0
GPT2Detector,pp_0.2_res_3,0.9998262524604796,pp,0.2
GPT2Detector,pp_0.2_res_4,0.9998200535774232,pp,0.2
GPT2Detector,pp_0.4_res_1,0.9990910291671752,pp,0.4
GPT2Detector,pp_0.4_res_0,0.9998241066932678,pp,0.4
GPT2Detector,pp_0.4_res_2,0.0002842545509338,pp,0.4
GPT2Detector,pp_0.4_res_3,0.9998196959495544,pp,0.4
GPT2Detector,pp_0.4_res_4,0.9998229146003724,pp,0.4
GPT2Detector,pp_0.6_res_0,0.9998041987419128,pp,0.6
GPT2Detector,pp_0.8_res_0,0.9998151659965516,pp,0.8
GPT2Detector,pp_0.6_res_1,0.999796450138092,pp,0.6
GPT2Detector,pp_0.6_res_3,0.9996888637542723,pp,0.6
GPT2Detector,pp_0.6_res_2,0.9997935891151428,pp,0.6
GPT2Detector,pp_0.6_res_4,0.9998247027397156,pp,0.6
GPT2Detector,pp_0.8_res_1,0.8800176382064819,pp,0.8
GPT2Detector,pp_0.8_res_3,0.2037480473518371,pp,0.8
GPT2Detector,pp_1.0_res_1,0.0243799090385437,pp,1.0
GPT2Detector,pp_0.8_res_2,0.9997685551643372,pp,0.8
GPT2Detector,pp_0.8_res_4,0.9998252987861632,pp,0.8
GPT2Detector,pp_1.0_res_0,0.9998064637184144,pp,1.0
GPT2Detector,pp_1.0_res_2,0.0566159486770629,pp,1.0
GPT2Detector,pp_1.0_res_3,0.9998264908790588,pp,1.0
GPT2Detector,pp_1.0_res_4,0.9998083710670472,pp,1.0
GPT2Detector,pp_1.2_res_0,0.9998242259025574,pp,1.2
GPT2Detector,pp_1.2_res_3,0.9472368359565736,pp,1.2
GPT2Detector,pp_1.2_res_2,0.9974632263183594,pp,1.2
GPT2Detector,pp_1.2_res_1,0.999561369419098,pp,1.2
GPT2Detector,pp_1.2_res_4,0.9998255372047424,pp,1.2
GPT2Detector,pp_1.4_res_0,0.9967854022979736,pp,1.4
GPT2Detector,pp_1.6_res_1,0.9997512698173524,pp,1.6
GPT2Detector,pp_1.4_res_1,0.9997484087944032,pp,1.4
GPT2Detector,pp_1.4_res_2,0.2896407842636108,pp,1.4
GPT2Detector,pp_1.4_res_3,0.9834257364273072,pp,1.4
GPT2Detector,pp_1.6_res_2,0.0005968809127807,pp,1.6
GPT2Detector,pp_1.6_res_0,0.9997448325157166,pp,1.6
GPT2Detector,pp_1.4_res_4,0.9998088479042052,pp,1.4
GPT2Detector,pp_1.6_res_3,0.0016420483589172,pp,1.6
GPT2Detector,pp_1.8_res_1,0.9982460737228394,pp,1.8
GPT2Detector,pp_1.6_res_4,0.9998093247413636,pp,1.6
GPT2Detector,pp_1.8_res_0,0.9998078942298888,pp,1.8
GPT2Detector,pp_1.8_res_2,0.8584240078926086,pp,1.8
GPT2Detector,pp_1.8_res_3,0.9940781593322754,pp,1.8
GPT2Detector,pp_2.0_res_0,0.9998056292533876,pp,2.0
GPT2Detector,pp_1.8_res_4,0.999821126461029,pp,1.8
GPT2Detector,pp_2.0_res_1,0.0322217345237731,pp,2.0
GPT2Detector,pp_2.0_res_2,0.9856862425804138,pp,2.0
GPT2Detector,pp_2.0_res_3,0.995713710784912,pp,2.0
GPT2Detector,pp_2.0_res_4,0.99916672706604,pp,2.0
GPT2Detector,temp_0.0_res_1,0.9998170733451844,temp,0.0
GPT2Detector,temp_0.0_res_0,0.9998100399971008,temp,0.0
GPT2Detector,temp_0.0_res_4,0.9998106360435486,temp,0.0
GPT2Detector,temp_0.0_res_2,0.999728262424469,temp,0.0
GPT2Detector,temp_0.0_res_3,0.9998273849487304,temp,0.0
GPT2Detector,temp_0.1_res_0,0.9997983574867249,temp,0.1
GPT2Detector,temp_0.1_res_4,0.9997922778129578,temp,0.1
GPT2Detector,temp_0.1_res_1,0.9997791647911072,temp,0.1
GPT2Detector,temp_0.1_res_3,0.9997933506965636,temp,0.1
GPT2Detector,temp_0.1_res_2,0.9997610449790956,temp,0.1
GPT2Detector,temp_0.2_res_0,0.9998024106025696,temp,0.2
GPT2Detector,temp_0.3_res_1,0.9997875094413756,temp,0.3
GPT2Detector,temp_0.2_res_2,0.99982351064682,temp,0.2
GPT2Detector,temp_0.2_res_1,0.9998210072517396,temp,0.2
GPT2Detector,temp_0.2_res_3,0.8685315847396851,temp,0.2
GPT2Detector,temp_0.2_res_4,0.9998136162757874,temp,0.2
GPT2Detector,temp_0.3_res_0,0.999806582927704,temp,0.3
GPT2Detector,temp_0.3_res_3,0.9997966885566713,temp,0.3
GPT2Detector,temp_0.3_res_2,0.9998248219490052,temp,0.3
GPT2Detector,temp_0.3_res_4,0.999807059764862,temp,0.3
GPT2Detector,temp_0.4_res_1,0.999824583530426,temp,0.4
GPT2Detector,temp_0.4_res_2,0.9998148083686828,temp,0.4
GPT2Detector,temp_0.4_res_0,0.9998231530189514,temp,0.4
GPT2Detector,temp_0.4_res_3,0.9998077750205994,temp,0.4
GPT2Detector,temp_0.4_res_4,0.9997838139533995,temp,0.4
GPT2Detector,temp_0.5_res_0,0.999826967716217,temp,0.5
GPT2Detector,temp_0.5_res_1,0.999812662601471,temp,0.5
GPT2Detector,temp_0.6_res_0,0.9998266100883484,temp,0.6
GPT2Detector,temp_0.5_res_2,0.9998143315315248,temp,0.5
GPT2Detector,temp_0.5_res_3,0.9997929930686952,temp,0.5
GPT2Detector,temp_0.6_res_1,0.9997863173484802,temp,0.6
GPT2Detector,temp_0.5_res_4,0.9998088479042052,temp,0.5
GPT2Detector,temp_0.6_res_2,0.9997817873954772,temp,0.6
GPT2Detector,temp_0.7_res_2,0.9784194231033324,temp,0.7
GPT2Detector,temp_0.6_res_3,0.9998252987861632,temp,0.6
GPT2Detector,temp_0.6_res_4,0.9997939467430116,temp,0.6
GPT2Detector,temp_0.7_res_1,0.9997277855873108,temp,0.7
GPT2Detector,temp_0.7_res_0,0.9998003840446472,temp,0.7
GPT2Detector,temp_0.7_res_3,0.9991689920425416,temp,0.7
GPT2Detector,temp_0.8_res_0,0.9997926354408264,temp,0.8
GPT2Detector,temp_0.7_res_4,0.9998131394386292,temp,0.7
GPT2Detector,temp_0.8_res_3,0.9998233914375304,temp,0.8
GPT2Detector,temp_0.8_res_1,0.9998238682746888,temp,0.8
GPT2Detector,temp_0.8_res_2,0.9997941851615906,temp,0.8
GPT2Detector,temp_0.8_res_4,0.9998195767402648,temp,0.8
GPT2Detector,temp_0.9_res_0,0.9997988343238832,temp,0.9
GPT2Detector,temp_0.9_res_1,0.9997870326042176,temp,0.9
GPT2Detector,temp_0.9_res_3,0.9998233914375304,temp,0.9
GPT2Detector,temp_1.0_res_1,0.9998255372047424,temp,1.0
GPT2Detector,temp_0.9_res_2,0.9997840523719788,temp,0.9
GPT2Detector,temp_0.9_res_4,0.9998008608818054,temp,0.9
GPT2Detector,temp_1.0_res_0,0.9998199343681335,temp,1.0
GPT2Detector,temp_1.0_res_3,0.9857470989227296,temp,1.0
GPT2Detector,temp_1.0_res_2,0.9998204112052916,temp,1.0
GPT2Detector,temp_1.1_res_3,0.3079827427864074,temp,1.1
