detector,text_id,score,parameter name,parameter value
GPT2Detector,temp_1.0_res_4,0.9998120665550232,temp,1.0
GPT2Detector,temp_1.1_res_0,0.9998047947883606,temp,1.1
GPT2Detector,temp_1.2_res_0,0.9998162388801576,temp,1.2
GPT2Detector,temp_1.1_res_2,0.9997969269752502,temp,1.1
GPT2Detector,temp_1.1_res_1,0.9093099236488342,temp,1.1
GPT2Detector,temp_1.1_res_4,0.9998016953468324,temp,1.1
GPT2Detector,temp_1.2_res_1,0.9998082518577576,temp,1.2
GPT2Detector,temp_1.2_res_4,0.508290708065033,temp,1.2
GPT2Detector,temp_1.2_res_2,0.9998241066932678,temp,1.2
GPT2Detector,temp_1.2_res_3,0.0239569544792175,temp,1.2
GPT2Detector,temp_1.3_res_2,0.7800015807151794,temp,1.3
GPT2Detector,temp_1.3_res_1,0.9998238682746888,temp,1.3
GPT2Detector,temp_1.3_res_3,0.9997124075889589,temp,1.3
GPT2Detector,temp_1.3_res_0,0.9997074007987976,temp,1.3
GPT2Detector,temp_1.3_res_4,0.9998261332511902,temp,1.3
GPT2Detector,temp_1.4_res_0,0.9989327788352966,temp,1.4
GPT2Detector,temp_1.4_res_2,0.000202476978302,temp,1.4
GPT2Detector,temp_1.4_res_1,0.2275731563568115,temp,1.4
GPT2Detector,temp_1.4_res_3,0.9997963309288024,temp,1.4
GPT2Detector,temp_1.5_res_0,0.993301272392273,temp,1.5
GPT2Detector,temp_1.4_res_4,0.0156577229499816,temp,1.4
GPT2Detector,topp_0.0_res_1,0.9997960925102234,topp,0.0
GPT2Detector,temp_1.5_res_2,0.0170696377754211,temp,1.5
GPT2Detector,temp_1.5_res_1,0.0039368271827697,temp,1.5
GPT2Detector,temp_1.5_res_4,0.2980492115020752,temp,1.5
GPT2Detector,temp_1.5_res_3,0.9075704216957092,temp,1.5
GPT2Detector,topp_0.0_res_0,0.9998051524162292,topp,0.0
GPT2Detector,topp_0.0_res_2,0.9781372547149658,topp,0.0
GPT2Detector,topp_0.0_res_3,0.9998218417167664,topp,0.0
GPT2Detector,topp_0.0_res_4,0.999804437160492,topp,0.0
GPT2Detector,topp_0.1_res_1,0.9990492463111876,topp,0.1
GPT2Detector,topp_0.1_res_0,0.9998056292533876,topp,0.1
GPT2Detector,topp_0.1_res_2,0.7967098951339722,topp,0.1
GPT2Detector,topp_0.1_res_3,0.999815046787262,topp,0.1
GPT2Detector,topp_0.1_res_4,0.999817669391632,topp,0.1
GPT2Detector,topp_0.2_res_0,0.9998120665550232,topp,0.2
GPT2Detector,topp_0.2_res_1,0.9996614456176758,topp,0.2
GPT2Detector,topp_0.3_res_0,0.9998193383216858,topp,0.3
GPT2Detector,topp_0.2_res_4,0.9997997879981996,topp,0.2
GPT2Detector,topp_0.2_res_3,0.9998225569725036,topp,0.2
GPT2Detector,topp_0.2_res_2,0.9998212456703186,topp,0.2
GPT2Detector,topp_0.3_res_2,0.9973281621932985,topp,0.3
GPT2Detector,topp_0.4_res_2,0.003718078136444,topp,0.4
GPT2Detector,topp_0.3_res_1,0.9997901320457458,topp,0.3
GPT2Detector,topp_0.3_res_3,0.9971300959587096,topp,0.3
GPT2Detector,topp_0.3_res_4,0.9997941851615906,topp,0.3
GPT2Detector,topp_0.4_res_1,0.9998226761817932,topp,0.4
GPT2Detector,topp_0.4_res_0,0.9997920393943788,topp,0.4
GPT2Detector,topp_0.4_res_3,0.9998177886009216,topp,0.4
GPT2Detector,topp_0.5_res_0,0.9998131394386292,topp,0.5
GPT2Detector,topp_0.4_res_4,0.9997856020927428,topp,0.4
GPT2Detector,topp_0.5_res_2,0.9992651343345642,topp,0.5
GPT2Detector,topp_0.5_res_1,0.999824583530426,topp,0.5
GPT2Detector,topp_0.5_res_4,0.9998045563697816,topp,0.5
GPT2Detector,topp_0.6_res_0,0.9998000264167786,topp,0.6
GPT2Detector,topp_0.5_res_3,0.9992179870605468,topp,0.5
GPT2Detector,topp_0.6_res_3,0.9973453879356384,topp,0.6
GPT2Detector,topp_0.6_res_1,0.3655447363853454,topp,0.6
GPT2Detector,topp_0.6_res_2,0.9998237490653992,topp,0.6
GPT2Detector,topp_0.7_res_1,0.9997889399528505,topp,0.7
GPT2Detector,topp_0.7_res_0,0.9997848868370056,topp,0.7
GPT2Detector,topp_0.6_res_4,0.9998015761375428,topp,0.6
GPT2Detector,topp_0.7_res_2,0.9998169541358948,topp,0.7
GPT2Detector,topp_0.8_res_4,0.9998100399971008,topp,0.8
GPT2Detector,topp_0.8_res_1,0.999794065952301,topp,0.8
GPT2Detector,topp_0.7_res_3,0.9997954964637756,topp,0.7
GPT2Detector,topp_0.7_res_4,0.9997912049293518,topp,0.7
GPT2Detector,topp_0.8_res_0,0.9998013377189636,topp,0.8
GPT2Detector,topp_0.8_res_2,0.9998236298561096,topp,0.8
GPT2Detector,topp_0.8_res_3,0.9993364214897156,topp,0.8
GPT2Detector,topp_0.9_res_0,0.9998243451118468,topp,0.9
GPT2Detector,topp_0.9_res_1,0.9998194575309752,topp,0.9
GPT2Detector,topp_0.9_res_2,0.9997749924659728,topp,0.9
GPT2Detector,topp_0.9_res_3,0.9998258948326112,topp,0.9
GPT2Detector,topp_0.9_res_4,0.999826967716217,topp,0.9
GPT2Detector,topp_1.0_res_1,0.4871686100959778,topp,1.0
GPT2Detector,topp_1.0_res_0,0.9998268485069276,topp,1.0
GPT2Detector,topp_1.0_res_2,0.9998205304145812,topp,1.0
GPT2Detector,topp_1.0_res_3,0.9998125433921814,topp,1.0
GPT2Detector,topp_1.0_res_4,0.9998093247413636,topp,1.0
Radar,fp_-0.0_res_0,0.9443002343177797,fp,-0.0
Radar,fp_-0.2_res_0,0.9768816232681274,fp,-0.2
Radar,fp_-0.2_res_1,0.9719099402427672,fp,-0.2
Radar,fp_-0.0_res_1,0.9536378979682922,fp,-0.0
Radar,fp_-0.0_res_4,0.9696849584579468,fp,-0.0
Radar,fp_-0.0_res_3,0.9736441373825072,fp,-0.0
Radar,fp_-0.0_res_2,0.9696728587150574,fp,-0.0
Radar,fp_-0.2_res_4,0.983388364315033,fp,-0.2
Radar,fp_-0.2_res_3,0.9914973378181458,fp,-0.2
Radar,fp_-0.2_res_2,0.9875301122665404,fp,-0.2
Radar,fp_-0.4_res_1,0.9942061901092528,fp,-0.4
Radar,fp_-0.4_res_0,0.9502222537994384,fp,-0.4
Radar,fp_-0.4_res_2,0.9875736832618712,fp,-0.4
Radar,fp_-0.4_res_3,0.9957056641578674,fp,-0.4
Radar,fp_-0.6_res_1,0.9925259947776794,fp,-0.6
Radar,fp_-0.4_res_4,0.9459851980209352,fp,-0.4
Radar,fp_-0.6_res_0,0.9942022562026978,fp,-0.6
Radar,fp_-0.6_res_2,0.9976077079772948,fp,-0.6
Radar,fp_-0.6_res_3,0.9950442314147948,fp,-0.6
Radar,fp_-0.6_res_4,0.9950913190841676,fp,-0.6
Radar,fp_-0.8_res_0,0.9972963929176332,fp,-0.8
Radar,fp_-0.8_res_3,0.9951835870742798,fp,-0.8
Radar,fp_-0.8_res_1,0.9869756698608398,fp,-0.8
Radar,fp_-0.8_res_2,0.9975937008857728,fp,-0.8
Radar,fp_-0.8_res_4,0.9929656386375428,fp,-0.8
Radar,fp_-1.0_res_0,0.9655542969703674,fp,-1.0
Radar,fp_-1.0_res_2,0.9960245490074158,fp,-1.0
Radar,fp_-1.0_res_1,0.9838756322860718,fp,-1.0
Radar,fp_-1.0_res_4,0.9698546528816224,fp,-1.0
Radar,fp_-1.0_res_3,0.9969363808631896,fp,-1.0
Radar,fp_0.2_res_1,0.974695086479187,fp,0.2
Radar,fp_0.2_res_3,0.9913260340690612,fp,0.2
Radar,fp_0.2_res_0,0.9013742804527284,fp,0.2
Radar,fp_0.4_res_0,0.8184695839881897,fp,0.4
Radar,fp_0.2_res_2,0.9675784707069396,fp,0.2
Radar,fp_0.4_res_3,0.9866520166397096,fp,0.4
Radar,fp_0.2_res_4,0.9159647822380066,fp,0.2
Radar,fp_0.4_res_2,0.9753649830818176,fp,0.4
Radar,fp_0.4_res_1,0.9536179304122924,fp,0.4
Radar,fp_0.4_res_4,0.9123554229736328,fp,0.4
Radar,fp_0.6_res_0,0.9581456184387208,fp,0.6
Radar,fp_0.6_res_1,0.9606828689575196,fp,0.6
Radar,fp_0.6_res_4,0.8992069363594055,fp,0.6
Radar,fp_0.6_res_2,0.9708483219146729,fp,0.6
Radar,fp_0.8_res_1,0.9791389107704164,fp,0.8
Radar,fp_0.6_res_3,0.985292375087738,fp,0.6
Radar,fp_0.8_res_0,0.8814550042152405,fp,0.8
Radar,fp_0.8_res_2,0.9614143371582032,fp,0.8
Radar,fp_0.8_res_3,0.977144420146942,fp,0.8
Radar,fp_0.8_res_4,0.7838932275772095,fp,0.8
Radar,fp_1.0_res_0,0.9208119511604308,fp,1.0
Radar,fp_1.0_res_1,0.8372240662574768,fp,1.0
Radar,fp_1.0_res_2,0.9514654874801636,fp,1.0
Radar,fp_1.2_res_0,0.6824005246162415,fp,1.2
Radar,fp_1.0_res_4,0.6503105163574219,fp,1.0
Radar,fp_1.0_res_3,0.764193058013916,fp,1.0
Radar,fp_1.2_res_1,0.694902241230011,fp,1.2
Radar,fp_1.2_res_3,0.883685290813446,fp,1.2
Radar,fp_1.2_res_2,0.8977142572402954,fp,1.2
Radar,fp_1.2_res_4,0.9623368382453918,fp,1.2
Radar,fp_1.4_res_1,0.962757408618927,fp,1.4
Radar,fp_1.4_res_3,0.9761292338371276,fp,1.4
Radar,fp_1.4_res_2,0.8535201549530029,fp,1.4
Radar,fp_1.4_res_0,0.8753330111503601,fp,1.4
Radar,fp_1.4_res_4,0.8550989627838135,fp,1.4
Radar,fp_1.6_res_0,0.3563872575759887,fp,1.6
Radar,fp_1.6_res_2,0.5363712310791016,fp,1.6
Radar,fp_1.6_res_1,0.5523760318756104,fp,1.6
Radar,fp_1.6_res_3,0.8927926421165466,fp,1.6
Radar,fp_1.6_res_4,0.4858556985855102,fp,1.6
Radar,fp_1.8_res_0,0.7999746799468994,fp,1.8
Radar,fp_1.8_res_1,0.2980338037014007,fp,1.8
Radar,fp_1.8_res_3,0.2017839401960373,fp,1.8
Radar,fp_1.8_res_2,0.5629323720932007,fp,1.8
Radar,fp_1.8_res_4,0.9689957499504088,fp,1.8
Radar,fp_2.0_res_0,0.9756219387054444,fp,2.0
Radar,fp_2.0_res_1,0.1438552290201187,fp,2.0
Radar,fp_2.0_res_2,0.3384832441806793,fp,2.0
Radar,fp_2.0_res_3,0.2437698543071746,fp,2.0
Radar,fp_2.0_res_4,0.9150545001029968,fp,2.0
Radar,pp_-0.0_res_1,0.9776256680488586,pp,-0.0
Radar,pp_-0.0_res_0,0.8090983033180237,pp,-0.0
Radar,pp_-0.0_res_2,0.9812963604927064,pp,-0.0
Radar,pp_-0.0_res_3,0.986339271068573,pp,-0.0
Radar,pp_-0.2_res_0,0.9788848161697388,pp,-0.2
Radar,pp_-0.0_res_4,0.9537665247917176,pp,-0.0
Radar,pp_-0.2_res_1,0.9844130873680116,pp,-0.2
Radar,pp_-0.2_res_2,0.9861404299736024,pp,-0.2
Radar,pp_-0.2_res_3,0.9832536578178406,pp,-0.2
Radar,pp_-0.2_res_4,0.9772891402244568,pp,-0.2
Radar,pp_-0.4_res_0,0.8902274370193481,pp,-0.4
Radar,pp_-0.4_res_1,0.9829807877540588,pp,-0.4
Radar,pp_-0.4_res_3,0.9644078016281128,pp,-0.4
Radar,pp_-0.4_res_2,0.9868197441101074,pp,-0.4
Radar,pp_-0.4_res_4,0.9431114196777344,pp,-0.4
Radar,pp_-0.6_res_0,0.977667510509491,pp,-0.6
Radar,pp_-0.6_res_1,0.9848766326904296,pp,-0.6
Radar,pp_-0.6_res_2,0.9858099818229676,pp,-0.6
Radar,pp_-0.6_res_3,0.990326166152954,pp,-0.6
Radar,pp_-0.6_res_4,0.9348311424255372,pp,-0.6
Radar,pp_-0.8_res_0,0.9256711602211,pp,-0.8
Radar,pp_-0.8_res_1,0.9873262643814088,pp,-0.8
Radar,pp_-0.8_res_2,0.9845139384269714,pp,-0.8
Radar,pp_-0.8_res_3,0.9885191321372986,pp,-0.8
Radar,pp_-0.8_res_4,0.9670048356056212,pp,-0.8
Radar,pp_-1.0_res_0,0.9553356170654296,pp,-1.0
Radar,pp_-1.0_res_2,0.994813859462738,pp,-1.0
Radar,pp_-1.0_res_1,0.9733758568763732,pp,-1.0
Radar,pp_-1.0_res_3,0.9810649156570436,pp,-1.0
Radar,pp_-1.0_res_4,0.905731201171875,pp,-1.0
Radar,pp_0.2_res_0,0.9493705630302428,pp,0.2
Radar,pp_0.2_res_1,0.919048309326172,pp,0.2
Radar,pp_0.2_res_2,0.9878443479537964,pp,0.2
Radar,pp_0.2_res_3,0.986510932445526,pp,0.2
Radar,pp_0.2_res_4,0.8968001008033752,pp,0.2
Radar,pp_0.4_res_0,0.93287456035614,pp,0.4
Radar,pp_0.4_res_1,0.9798732995986938,pp,0.4
Radar,pp_0.4_res_2,0.9721369743347168,pp,0.4
Radar,pp_0.4_res_3,0.9896572828292848,pp,0.4
Radar,pp_0.4_res_4,0.9531463384628296,pp,0.4
Radar,pp_0.6_res_0,0.916018545627594,pp,0.6
Radar,pp_0.6_res_1,0.9496959447860718,pp,0.6
Radar,pp_0.6_res_2,0.9823266863822936,pp,0.6
Radar,pp_0.6_res_3,0.9891563653945924,pp,0.6
Radar,pp_0.8_res_0,0.9556981921195984,pp,0.8
Radar,pp_0.6_res_4,0.8776705265045166,pp,0.6
Radar,pp_0.8_res_1,0.9029453992843628,pp,0.8
Radar,pp_0.8_res_2,0.9821986556053162,pp,0.8
Radar,pp_0.8_res_3,0.9870800375938416,pp,0.8
Radar,pp_0.8_res_4,0.980044722557068,pp,0.8
Radar,pp_1.0_res_0,0.9587016701698304,pp,1.0
Radar,pp_1.0_res_1,0.9445213079452516,pp,1.0
Radar,pp_1.0_res_3,0.9443727731704712,pp,1.0
Radar,pp_1.0_res_2,0.9712583422660828,pp,1.0
Radar,pp_1.0_res_4,0.9710550904273988,pp,1.0
Radar,pp_1.2_res_1,0.935526728630066,pp,1.2
Radar,pp_1.2_res_0,0.95525461435318,pp,1.2
Radar,pp_1.2_res_2,0.9903632402420044,pp,1.2
Radar,pp_1.2_res_3,0.957667350769043,pp,1.2
Radar,pp_1.2_res_4,0.9140636324882508,pp,1.2
Radar,pp_1.4_res_0,0.9441862106323242,pp,1.4
Radar,pp_1.4_res_2,0.9780030846595764,pp,1.4
Radar,pp_1.4_res_1,0.819710910320282,pp,1.4
Radar,pp_1.4_res_3,0.9761784076690674,pp,1.4
Radar,pp_1.6_res_0,0.863982081413269,pp,1.6
Radar,pp_1.4_res_4,0.9669792652130128,pp,1.4
Radar,pp_1.6_res_1,0.9572871923446656,pp,1.6
Radar,pp_1.6_res_2,0.9597824811935424,pp,1.6
Radar,pp_1.6_res_3,0.9888786673545836,pp,1.6
Radar,pp_1.6_res_4,0.9297817945480348,pp,1.6
Radar,pp_1.8_res_1,0.981950044631958,pp,1.8
Radar,pp_1.8_res_0,0.9818912744522096,pp,1.8
Radar,pp_1.8_res_2,0.970292031764984,pp,1.8
Radar,pp_2.0_res_0,0.9645369052886964,pp,2.0
Radar,pp_1.8_res_3,0.9834332466125488,pp,1.8
Radar,pp_1.8_res_4,0.8341619372367859,pp,1.8
Radar,pp_2.0_res_1,0.9817189574241638,pp,2.0
Radar,pp_2.0_res_2,0.9883735775947572,pp,2.0
Radar,pp_2.0_res_3,0.9254360795021056,pp,2.0
Radar,pp_2.0_res_4,0.94553542137146,pp,2.0
Radar,temp_0.0_res_1,0.9632498025894164,temp,0.0
Radar,temp_0.0_res_0,0.9330812096595764,temp,0.0
Radar,temp_0.0_res_2,0.9899051785469056,temp,0.0
Radar,temp_0.0_res_3,0.989122986793518,temp,0.0
Radar,temp_0.1_res_0,0.9205735325813292,temp,0.1
Radar,temp_0.0_res_4,0.9819119572639464,temp,0.0
Radar,temp_0.1_res_1,0.9683180451393129,temp,0.1
Radar,temp_0.1_res_2,0.9874918460845948,temp,0.1
Radar,temp_0.1_res_3,0.9857838153839112,temp,0.1
Radar,temp_0.1_res_4,0.9728434085845948,temp,0.1
Radar,temp_0.2_res_0,0.9399389624595642,temp,0.2
Radar,temp_0.2_res_1,0.9836081862449646,temp,0.2
Radar,temp_0.2_res_2,0.983677327632904,temp,0.2
Radar,temp_0.2_res_3,0.9830333590507508,temp,0.2
Radar,temp_0.2_res_4,0.9664194583892822,temp,0.2
Radar,temp_0.3_res_0,0.9469954371452332,temp,0.3
Radar,temp_0.3_res_1,0.9799774289131165,temp,0.3
Radar,temp_0.3_res_2,0.9855430126190186,temp,0.3
Radar,temp_0.3_res_3,0.989746868610382,temp,0.3
Radar,temp_0.3_res_4,0.9232589602470398,temp,0.3
Radar,temp_0.4_res_0,0.9656116366386414,temp,0.4
Radar,temp_0.4_res_1,0.9752548933029176,temp,0.4
Radar,temp_0.4_res_2,0.9874283075332642,temp,0.4
Radar,temp_0.4_res_3,0.9855960607528688,temp,0.4
Radar,temp_0.4_res_4,0.959318220615387,temp,0.4
Radar,temp_0.5_res_0,0.9493302702903748,temp,0.5
Radar,temp_0.5_res_1,0.980115532875061,temp,0.5
Radar,temp_0.5_res_2,0.9815302491188048,temp,0.5
Radar,temp_0.5_res_3,0.9893539547920228,temp,0.5
Radar,temp_0.5_res_4,0.9408161640167236,temp,0.5
Radar,temp_0.6_res_0,0.9206703901290894,temp,0.6
Radar,temp_0.6_res_1,0.9826050996780396,temp,0.6
Radar,temp_0.6_res_2,0.9941095113754272,temp,0.6
Radar,temp_0.6_res_3,0.9736538529396056,temp,0.6
Radar,temp_0.6_res_4,0.9833660125732422,temp,0.6
Radar,temp_0.7_res_0,0.9282310605049132,temp,0.7
Radar,temp_0.7_res_1,0.9810512065887452,temp,0.7
Radar,temp_0.7_res_2,0.976463794708252,temp,0.7
Radar,temp_0.7_res_3,0.9837907552719116,temp,0.7
Radar,temp_0.7_res_4,0.9898511171340942,temp,0.7
Radar,temp_0.8_res_0,0.9180766940116882,temp,0.8
Radar,temp_0.8_res_1,0.9825816750526428,temp,0.8
Radar,temp_0.8_res_3,0.974407970905304,temp,0.8
Radar,temp_0.8_res_2,0.9886504411697388,temp,0.8
Radar,temp_0.8_res_4,0.9493345618247986,temp,0.8
Radar,temp_0.9_res_0,0.933283805847168,temp,0.9
Radar,temp_0.9_res_1,0.979179620742798,temp,0.9
Radar,temp_0.9_res_2,0.9874891042709352,temp,0.9
Radar,temp_0.9_res_3,0.9641441702842712,temp,0.9
Radar,temp_0.9_res_4,0.8534507155418396,temp,0.9
Radar,temp_1.0_res_0,0.9825828075408936,temp,1.0
Radar,temp_1.0_res_1,0.9819126129150392,temp,1.0
Radar,temp_1.0_res_2,0.9723079800605774,temp,1.0
Radar,temp_1.0_res_3,0.9744848012924194,temp,1.0
Radar,temp_1.0_res_4,0.9475545883178712,temp,1.0
Radar,temp_1.1_res_0,0.9693540930747986,temp,1.1
Radar,temp_1.1_res_1,0.9417341947555542,temp,1.1
Radar,temp_1.1_res_2,0.9846675992012024,temp,1.1
Radar,temp_1.1_res_3,0.9788643717765808,temp,1.1
Radar,temp_1.2_res_0,0.8808727264404297,temp,1.2
Radar,temp_1.1_res_4,0.9586364030838012,temp,1.1
Radar,temp_1.2_res_1,0.9694504737854004,temp,1.2
Radar,temp_1.2_res_3,0.9516225457191468,temp,1.2
Radar,temp_1.2_res_4,0.8905461430549622,temp,1.2
Radar,temp_1.2_res_2,0.9790270328521729,temp,1.2
Radar,temp_1.3_res_0,0.9219879508018494,temp,1.3
Radar,temp_1.3_res_1,0.9282039999961852,temp,1.3
Radar,temp_1.3_res_3,0.9890734553337096,temp,1.3
Radar,temp_1.3_res_2,0.9253532886505128,temp,1.3
Radar,temp_1.3_res_4,0.8366735577583313,temp,1.3
Radar,temp_1.4_res_1,0.980465531349182,temp,1.4
Radar,temp_1.4_res_0,0.9436764717102052,temp,1.4
Radar,temp_1.4_res_2,0.9748881459236144,temp,1.4
Radar,temp_1.4_res_3,0.9515057802200316,temp,1.4
Radar,temp_1.5_res_0,0.7822132110595703,temp,1.5
Radar,temp_1.4_res_4,0.6739740371704102,temp,1.4
Radar,temp_1.5_res_1,0.9753777384757996,temp,1.5
Radar,temp_1.5_res_2,0.9662637710571288,temp,1.5
Radar,temp_1.5_res_4,0.7760523557662964,temp,1.5
Radar,topp_0.0_res_0,0.8507276177406311,topp,0.0
Radar,temp_1.5_res_3,0.9832807183265686,temp,1.5
Radar,topp_0.0_res_2,0.9881442785263062,topp,0.0
Radar,topp_0.0_res_3,0.99269700050354,topp,0.0
Radar,topp_0.0_res_1,0.9847257733345032,topp,0.0
Radar,topp_0.0_res_4,0.9685381650924684,topp,0.0
Radar,topp_0.1_res_0,0.9478641152381896,topp,0.1
Radar,topp_0.1_res_1,0.9775242805480956,topp,0.1
Radar,topp_0.1_res_3,0.9896851778030396,topp,0.1
Radar,topp_0.1_res_2,0.9855690598487854,topp,0.1
Radar,topp_0.1_res_4,0.9622108936309814,topp,0.1
Radar,topp_0.2_res_0,0.92631596326828,topp,0.2
Radar,topp_0.2_res_4,0.9760539531707764,topp,0.2
Radar,topp_0.2_res_1,0.96702241897583,topp,0.2
Radar,topp_0.2_res_2,0.9894888997077942,topp,0.2
Radar,topp_0.2_res_3,0.9885026216506958,topp,0.2
Radar,topp_0.3_res_0,0.9796115756034852,topp,0.3
Radar,topp_0.3_res_1,0.9605730772018432,topp,0.3
Radar,topp_0.3_res_3,0.990797758102417,topp,0.3
Radar,topp_0.3_res_2,0.9878693222999572,topp,0.3
Radar,topp_0.3_res_4,0.9648026823997498,topp,0.3
Radar,topp_0.4_res_1,0.9681715369224548,topp,0.4
Radar,topp_0.4_res_0,0.9784896969795228,topp,0.4
Radar,topp_0.4_res_3,0.9844629168510436,topp,0.4
Radar,topp_0.4_res_2,0.9863197803497314,topp,0.4
Radar,topp_0.4_res_4,0.9680567979812622,topp,0.4
Radar,topp_0.5_res_0,0.8861966133117676,topp,0.5
Radar,topp_0.5_res_1,0.9666724801063538,topp,0.5
Radar,topp_0.5_res_2,0.98707377910614,topp,0.5
Radar,topp_0.5_res_3,0.980533480644226,topp,0.5
Radar,topp_0.6_res_2,0.993763267993927,topp,0.6
Radar,topp_0.5_res_4,0.9780868887901306,topp,0.5
Radar,topp_0.6_res_0,0.9276515245437622,topp,0.6
Radar,topp_0.6_res_1,0.96881502866745,topp,0.6
Radar,topp_0.6_res_3,0.9838413000106812,topp,0.6
Radar,topp_0.6_res_4,0.9712446331977844,topp,0.6
Radar,topp_0.7_res_0,0.9653369188308716,topp,0.7
Radar,topp_0.7_res_1,0.9791221022605896,topp,0.7
Radar,topp_0.8_res_0,0.9559130072593688,topp,0.8
Radar,topp_0.7_res_3,0.9792245030403136,topp,0.7
Radar,topp_0.7_res_4,0.9705970287322998,topp,0.7
Radar,topp_0.7_res_2,0.9833818674087524,topp,0.7
Radar,topp_0.8_res_1,0.9775815606117249,topp,0.8
Radar,topp_0.8_res_2,0.9863623976707458,topp,0.8
Radar,topp_0.8_res_3,0.9869841933250428,topp,0.8
Radar,topp_0.8_res_4,0.9546075463294984,topp,0.8
Radar,topp_0.9_res_0,0.9479984641075134,topp,0.9
Radar,topp_0.9_res_1,0.9853590130805968,topp,0.9
Radar,topp_0.9_res_2,0.9724140763282776,topp,0.9
Radar,topp_0.9_res_4,0.9387097358703612,topp,0.9
Radar,topp_0.9_res_3,0.9742610454559326,topp,0.9
Radar,topp_1.0_res_0,0.9124696254730223,topp,1.0
Radar,topp_1.0_res_1,0.9598031044006348,topp,1.0
Radar,topp_1.0_res_2,0.9786312580108644,topp,1.0
Radar,topp_1.0_res_3,0.9876695275306702,topp,1.0
Radar,topp_1.0_res_4,0.7778249382972717,topp,1.0
