detector,text_id,score,word count,experiment_name,average_sentence_length,sentence_length_variability,average_word_length,lexical_diversity
GPTZero,style_dif_cat_pers_p_13,0.9977775103937532,490,Style Difference Test,24.0,5.57592226370751,4.878623188405797,0.411231884057971
GPTZero,style_dif_cat_pers_p_14,0.4444388531746531,457,Style Difference Test,23.681818181818183,5.890964539314695,4.848368522072937,0.3838771593090211
GPTZero,style_dif_cat_pers_p_16,0.9977558223168834,466,Style Difference Test,21.583333333333332,5.830330490048434,4.994208494208494,0.3764478764478765
GPTZero,style_dif_cat_pers_p_15,0.9109374343376851,440,Style Difference Test,22.045454545454547,5.286796426023651,4.960824742268041,0.4845360824742268
GPTZero,style_dif_cat_pers_p_17,0.9977558223168834,468,Style Difference Test,21.666666666666668,4.124862755731781,5.107692307692307,0.3403846153846154
GPTZero,style_dif_cat_pers_p_19,0.9977558223168834,446,Style Difference Test,26.36842105263158,7.682668274295429,4.820359281437126,0.41916167664670656
GPTZero,style_dif_cat_pers_p_2,0.9973955738343496,439,Style Difference Test,19.84,5.778408085277467,4.959677419354839,0.4375
GPTZero,style_dif_cat_pers_p_18,0.9973955738343496,475,Style Difference Test,24.272727272727273,5.7667504935978675,4.833333333333333,0.3895131086142322
GPTZero,style_dif_cat_pers_p_3,0.9977558223168834,464,Style Difference Test,23.272727272727273,5.953644887452345,4.673828125,0.46875
GPTZero,style_dif_cat_pers_p_4,0.9039341262580056,456,Style Difference Test,26.31578947368421,6.0649505959236105,5.022,0.44
GPTZero,style_dif_cat_pers_p_5,0.9977558223168834,458,Style Difference Test,22.043478260869566,5.156445753261068,4.544378698224852,0.40039447731755423
GPTZero,style_dif_cat_pers_p_7,1.0,446,Style Difference Test,24.4,5.557356433261753,4.956967213114754,0.3401639344262295
GPTZero,style_dif_cat_pers_p_6,0.9973955738343496,450,Style Difference Test,26.63157894736842,6.473969470251955,4.711462450592886,0.41106719367588934
GPTZero,style_dif_cat_pers_p_8,0.9977558223168834,483,Style Difference Test,25.38095238095238,6.304571281825518,4.943714821763602,0.3302063789868668
GPTZero,style_dif_cat_pers_p_9,0.9977558223168834,488,Style Difference Test,27.0,7.581140033697196,5.0,0.37777777777777777
GPTZero,style_dif_cat_res_p_1,0.9977558223168834,482,Style Difference Test,29.0,5.487954724560283,5.3869731800766285,0.40229885057471265
GPTZero,style_dif_cat_res_p_0,0.9977558223168834,490,Style Difference Test,25.523809523809526,5.784626587940207,5.19589552238806,0.39738805970149255
GPTZero,style_dif_cat_res_p_11,0.9957527940105094,482,Style Difference Test,29.166666666666668,8.759868384721717,4.44,0.35619047619047617
GPTZero,style_dif_cat_res_p_13,0.9977558223168834,468,Style Difference Test,25.142857142857142,5.8248237251071755,5.1022727272727275,0.4772727272727273
GPTZero,style_dif_cat_res_p_10,0.9977558223168834,497,Style Difference Test,24.818181818181817,5.482755334738735,5.049450549450549,0.4230769230769231
GPTZero,style_dif_cat_res_p_12,0.9825825322814176,420,Style Difference Test,22.9,5.609202964302223,5.253275109170306,0.4410480349344978
GPTZero,style_dif_cat_res_p_15,0.9977558223168834,488,Style Difference Test,26.7,6.790860731430458,4.719101123595506,0.4250936329588015
GPTZero,style_dif_cat_res_p_14,0.9971703569068078,447,Style Difference Test,26.0,6.0,5.280769230769231,0.4846153846153846
GPTZero,style_dif_cat_res_p_17,0.9977558223168834,457,Style Difference Test,23.761904761904763,4.877548174080518,5.198396793587174,0.44488977955911824
GPTZero,style_dif_cat_res_p_16,0.9977558223168834,485,Style Difference Test,21.0,6.729041536504289,4.772893772893773,0.35714285714285715
GPTZero,style_dif_cat_res_p_19,0.9977558223168834,461,Style Difference Test,22.863636363636363,5.230819425431532,5.536779324055666,0.3399602385685885
GPTZero,style_dif_cat_res_p_18,0.9977558223168834,457,Style Difference Test,25.35,6.474850130352541,5.063116370808679,0.41420118343195267
GPTZero,style_dif_cat_res_p_2,0.4312740666331827,433,Style Difference Test,24.526315789473685,5.621075629100731,5.072961373390558,0.4012875536480687
GPTZero,style_dif_cat_res_p_3,0.982932157729323,435,Style Difference Test,22.772727272727273,5.4329840803481115,5.079840319361278,0.4171656686626746
GPTZero,style_dif_cat_res_p_5,0.9977558223168834,474,Style Difference Test,25.09090909090909,7.144155726113551,5.521739130434782,0.4365942028985507
GPTZero,style_dif_cat_res_p_7,0.9977558223168834,486,Style Difference Test,24.272727272727273,5.556478999731653,4.432584269662922,0.350187265917603
GPTZero,style_dif_cat_res_p_8,0.9977558223168834,452,Style Difference Test,24.9,6.137889230877852,5.281124497991968,0.3895582329317269
GPTZero,style_dif_cat_res_p_6,0.9977775103937532,439,Style Difference Test,27.055555555555557,8.50931822956611,4.728952772073922,0.406570841889117
GPTZero,style_dif_cat_res_p_9,0.982932157729323,475,Style Difference Test,26.35,7.065669409937485,5.2960151802656545,0.41935483870967744
GPTZero,style_dif_cat_res_p_4,0.9977558223168834,435,Style Difference Test,24.736842105263158,6.9908043191924465,5.121276595744681,0.37446808510638296
GPTZero,form_test_academic_p_15,0.4712338466985307,475,Formality detailed test,19.071428571428573,10.742537707735375,4.855805243445693,0.40262172284644193
GPTZero,form_test_academic_p_11,0.7713612860287717,452,Formality detailed test,22.73913043478261,13.538555688055395,4.6195028680688335,0.45506692160611856
GPTZero,form_test_academic_p_1,0.9826080317224812,444,Formality detailed test,24.55,6.8631356957987775,5.494908350305499,0.4195519348268839
GPTZero,form_test_academic_p_13,0.8235569534490451,467,Formality detailed test,24.761904761904763,6.9275158744297505,5.123076923076923,0.40576923076923077
GPTZero,form_test_academic_p_14,0.9977558223168834,424,Formality detailed test,22.428571428571427,5.153362286618597,5.56900212314225,0.40764331210191085
GPTZero,form_test_academic_p_0,0.9973955738343496,452,Formality detailed test,27.31578947368421,7.416592745541336,5.105973025048169,0.3969171483622351
GPTZero,form_test_academic_p_12,0.9973955738343496,484,Formality detailed test,26.65,5.742500830602785,5.4840525328330205,0.3902439024390244
GPTZero,form_test_academic_p_17,0.8680284676388803,488,Formality detailed test,22.2,9.958246164193104,5.079279279279279,0.4
GPTZero,form_test_academic_p_16,0.915630600561598,414,Formality detailed test,24.1,7.79946017025335,5.008298755186722,0.46265560165975106
GPTZero,form_test_academic_p_10,0.9977558223168834,448,Formality detailed test,23.666666666666668,4.258325179379017,4.9738430583501,0.386317907444668
GPTZero,form_test_academic_p_18,0.8314732230637943,447,Formality detailed test,21.73913043478261,5.917749812711738,5.144,0.414
GPTZero,form_test_academic_p_19,0.9977558223168834,484,Formality detailed test,22.833333333333332,8.159639094036423,5.142335766423358,0.3886861313868613
GPTZero,form_test_academic_p_4,0.9973955738343496,481,Formality detailed test,22.625,7.933487088998403,5.195211786372007,0.4125230202578269
GPTZero,form_test_academic_p_3,0.9973955738343496,469,Formality detailed test,23.08695652173913,4.851551237193587,5.288135593220339,0.4350282485875706
GPTZero,form_test_academic_p_2,0.6027397260273972,425,Formality detailed test,15.25,9.445941268693813,4.938524590163935,0.5184426229508197
GPTZero,form_test_academic_p_5,0.982932157729323,448,Formality detailed test,26.210526315789473,6.390782836488649,5.542168674698795,0.4397590361445783
GPTZero,form_test_academic_p_9,0.9977558223168834,425,Formality detailed test,25.36842105263158,6.668420821852048,5.655601659751038,0.4315352697095436
GPTZero,form_test_academic_p_6,0.9977775103937532,391,Formality detailed test,24.88888888888889,5.717762714341715,4.671875,0.3794642857142857
GPTZero,form_test_academic_p_7,0.8223915592028135,476,Formality detailed test,21.5,11.897058459972364,4.926654740608229,0.4400715563506261
GPTZero,form_test_academic_p_8,0.9977558223168834,463,Formality detailed test,23.863636363636363,6.2738721585215504,5.198095238095238,0.40190476190476193
GPTZero,form_test_formal_p_10,0.9977558223168834,479,Formality detailed test,27.68421052631579,7.265234045162905,5.133079847908745,0.42775665399239543
GPTZero,form_test_formal_p_1,0.9128866114146776,422,Formality detailed test,23.4,4.627150993407225,5.816239316239316,0.41239316239316237
GPTZero,form_test_formal_p_0,0.9977558223168834,434,Formality detailed test,24.75,8.674675786448736,5.153535353535354,0.397979797979798
GPTZero,form_test_formal_p_11,0.9820821274401206,447,Formality detailed test,28.88235294117647,7.7126710105933505,4.505091649694501,0.35845213849287166
GPTZero,form_test_formal_p_16,0.9977775103937532,421,Formality detailed test,21.130434782608695,4.330697485563087,5.2592592592592595,0.4444444444444444
GPTZero,form_test_formal_p_12,0.9973955738343496,453,Formality detailed test,27.833333333333332,5.863646727180661,5.127744510978044,0.4171656686626746
GPTZero,form_test_formal_p_13,0.4708284996133023,458,Formality detailed test,21.75,5.862556201640314,5.032567049808429,0.4501915708812261
GPTZero,form_test_formal_p_14,0.9977558223168834,429,Formality detailed test,26.526315789473685,4.439324536366009,5.26984126984127,0.44642857142857145
GPTZero,form_test_formal_p_17,0.9820821274401206,449,Formality detailed test,24.6,7.344170620653033,5.121951219512195,0.44308943089430897
GPTZero,form_test_formal_p_15,0.9977775103937532,443,Formality detailed test,28.41176470588235,7.106852534081207,4.743271221532091,0.3995859213250518
GPTZero,form_test_formal_p_18,0.9977558223168834,398,Formality detailed test,18.04,4.344344983232033,5.656319290465632,0.4722838137472284
GPTZero,form_test_formal_p_19,0.9977558223168834,495,Formality detailed test,23.956521739130434,6.4065184196152565,5.098003629764065,0.4192377495462795
GPTZero,form_test_formal_p_3,0.9977558223168834,460,Formality detailed test,24.09090909090909,6.270938950801174,5.19622641509434,0.45849056603773586
GPTZero,form_test_formal_p_2,1.0,420,Formality detailed test,26.647058823529413,4.834009418570006,5.335540838852097,0.4481236203090508
GPTZero,form_test_formal_p_4,0.9807071088338744,442,Formality detailed test,23.38095238095238,8.587643393132895,5.107942973523421,0.4134419551934827
GPTZero,form_test_formal_p_5,0.915630600561598,500,Formality detailed test,26.38095238095238,6.800560201014255,5.389891696750903,0.41155234657039713
GPTZero,form_test_formal_p_8,0.8223915592028135,451,Formality detailed test,22.454545454545453,6.441881363222665,5.054655870445344,0.4331983805668016
GPTZero,form_test_formal_p_9,0.9977558223168834,435,Formality detailed test,24.0,6.897749442276158,5.327083333333333,0.39791666666666664
GPTZero,form_test_formal_p_6,1.0,412,Formality detailed test,24.157894736842106,7.197709187224755,4.847494553376906,0.38344226579520696
GPTZero,form_test_formal_p_7,0.9825825322814176,447,Formality detailed test,23.571428571428573,7.839460622845353,4.828282828282828,0.4
GPTZero,form_test_informal_p_0,0.9825825322814176,432,Formality detailed test,20.03846153846154,8.292072210157214,4.0,0.4491362763915547
GPTZero,form_test_informal_p_1,0.9977558223168834,414,Formality detailed test,12.487804878048781,5.975457937344686,4.15625,0.466796875
GPTZero,form_test_informal_p_11,0.9977775103937532,399,Formality detailed test,16.275862068965516,6.562319666769289,3.705508474576271,0.4576271186440678
GPTZero,form_test_informal_p_10,0.9977558223168834,387,Formality detailed test,17.76923076923077,7.468909919433718,3.878787878787879,0.4696969696969697
GPTZero,form_test_informal_p_13,0.9825825322814176,409,Formality detailed test,18.84,8.050258795011914,3.9447983014861996,0.4989384288747346
GPTZero,form_test_informal_p_12,0.9825825322814176,423,Formality detailed test,17.857142857142858,6.95868381400394,3.804,0.458
GPTZero,form_test_informal_p_14,0.9973955738343496,480,Formality detailed test,23.391304347826086,8.674618830686885,4.16542750929368,0.45353159851301117
GPTZero,form_test_informal_p_17,0.9977558223168834,463,Formality detailed test,18.448275862068964,4.859351859313219,4.209345794392523,0.48411214953271026
GPTZero,form_test_informal_p_16,0.9977775103937532,417,Formality detailed test,14.485714285714286,4.816463363063306,3.9881656804733727,0.4832347140039448
GPTZero,form_test_informal_p_15,0.9973955738343496,427,Formality detailed test,18.379310344827587,7.475740733023662,3.5403377110694185,0.4634146341463415
GPTZero,form_test_informal_p_18,0.9977558223168834,406,Formality detailed test,13.27027027027027,5.805402888921897,3.7026476578411405,0.4419551934826884
GPTZero,form_test_informal_p_19,0.9973955738343496,421,Formality detailed test,14.527777777777779,6.496091621060032,3.655831739961759,0.4608030592734226
GPTZero,form_test_informal_p_3,0.9977775103937532,370,Formality detailed test,17.958333333333332,7.4453321628046085,3.879350348027842,0.4918793503480278
GPTZero,form_test_informal_p_2,0.9820821274401206,436,Formality detailed test,21.695652173913043,6.957238105407631,4.208416833667335,0.5090180360721442
GPTZero,form_test_informal_p_4,0.9972238584022944,391,Formality detailed test,17.25,5.910599393055258,3.761904761904762,0.4803312629399586
GPTZero,form_test_informal_p_6,0.9977558223168834,432,Formality detailed test,19.307692307692307,7.630303956038611,3.7171314741035855,0.4581673306772908
GPTZero,form_test_informal_p_5,0.7589185649704708,426,Formality detailed test,18.444444444444443,5.645511037257378,4.417670682730924,0.5160642570281124
GPTZero,form_test_informal_p_8,0.9977558223168834,422,Formality detailed test,15.96774193548387,5.735758426850175,4.107070707070707,0.48484848484848486
GPTZero,form_test_informal_p_9,0.9973955738343496,447,Formality detailed test,21.04,7.4859869088851605,3.8555133079847907,0.4752851711026616
GPTZero,form_test_professional_p_0,0.9977775103937532,368,Formality detailed test,23.823529411764707,6.607148535087272,4.851851851851852,0.4049382716049383
GPTZero,form_test_informal_p_7,0.9825825322814176,428,Formality detailed test,20.583333333333332,7.143964717442127,3.9595141700404857,0.48380566801619435
GPTZero,form_test_professional_p_1,0.9825825322814176,427,Formality detailed test,24.05,5.558066683943069,5.1954261954261955,0.40540540540540543
GPTZero,form_test_professional_p_12,0.890625,439,Formality detailed test,24.894736842105264,7.225685179676006,5.190274841437632,0.3974630021141649
GPTZero,form_test_professional_p_10,0.9977775103937532,413,Formality detailed test,30.133333333333333,6.998639323536567,5.0597345132743365,0.48008849557522126
GPTZero,form_test_professional_p_11,0.9977775103937532,409,Formality detailed test,24.157894736842106,5.428967140306369,4.684095860566448,0.3660130718954248
GPTZero,form_test_professional_p_13,0.9826080317224812,452,Formality detailed test,24.333333333333332,6.247666230948427,4.951076320939334,0.4755381604696673
GPTZero,form_test_professional_p_14,0.9977558223168834,418,Formality detailed test,24.894736842105264,8.332631549397327,5.701902748414376,0.45665961945031713
GPTZero,form_test_professional_p_15,0.890625,428,Formality detailed test,24.5,9.511765567470968,4.663265306122449,0.3816326530612245
GPTZero,form_test_professional_p_16,0.982932157729323,425,Formality detailed test,25.05263157894737,7.035415838697228,4.892857142857143,0.39705882352941174
GPTZero,form_test_professional_p_17,0.9973955738343496,440,Formality detailed test,24.45,6.565259444907518,5.443762781186094,0.4335378323108384
GPTZero,form_test_professional_p_19,0.9820821274401206,485,Formality detailed test,23.90909090909091,5.353317537565716,5.4543726235741445,0.4296577946768061
GPTZero,form_test_professional_p_18,0.9977558223168834,474,Formality detailed test,25.047619047619047,6.851833261808043,5.136882129277566,0.3973384030418251
GPTZero,form_test_professional_p_2,0.9851100744681244,426,Formality detailed test,22.095238095238095,4.805255059877279,5.252155172413793,0.4245689655172414
GPTZero,form_test_professional_p_3,0.9977558223168834,479,Formality detailed test,27.25,6.773594241417802,5.088073394495413,0.43302752293577984
GPTZero,form_test_professional_p_5,0.9977558223168834,479,Formality detailed test,23.818181818181817,4.676551065703214,5.551526717557252,0.44656488549618323
GPTZero,form_test_professional_p_4,0.8223915592028135,436,Formality detailed test,22.666666666666668,7.9833159359587755,5.102941176470588,0.42857142857142855
GPTZero,form_test_professional_p_6,0.9977558223168834,491,Formality detailed test,28.36842105263158,10.79717311931327,4.797773654916512,0.4174397031539889
GPTZero,form_test_professional_p_7,0.9977558223168834,416,Formality detailed test,27.11764705882353,8.666619532300183,5.132321041214751,0.40997830802603036
GPTZero,form_test_professional_p_8,0.9977558223168834,432,Formality detailed test,20.291666666666668,4.427966131077677,5.381930184804928,0.4414784394250513
GPTZero,form_test_professional_p_9,0.9825825322814176,459,Formality detailed test,22.90909090909091,6.361409628968446,5.194444444444445,0.42063492063492064
GPTZero,form_test_semi-formal_p_1,1.0,409,Formality detailed test,26.529411764705884,5.980360012771216,5.279379157427938,0.44567627494456763
GPTZero,form_test_semi-formal_p_10,0.9977558223168834,431,Formality detailed test,24.736842105263158,5.979986113539784,4.868085106382979,0.4276595744680851
GPTZero,form_test_semi-formal_p_0,0.9973955738343496,415,Formality detailed test,20.863636363636363,6.235806394146741,4.799564270152506,0.4008714596949891
GPTZero,form_test_semi-formal_p_14,0.9977775103937532,446,Formality detailed test,24.55,7.294374184043625,5.175152749490835,0.4439918533604888
GPTZero,form_test_semi-formal_p_11,0.9971703569068078,493,Formality detailed test,26.65,5.7972316442283125,4.675422138836773,0.4371482176360225
GPTZero,form_test_semi-formal_p_12,0.9977775103937532,493,Formality detailed test,31.823529411764707,7.443413985847212,5.304990757855823,0.3974121996303142
GPTZero,form_test_semi-formal_p_13,0.9851100744681244,380,Formality detailed test,20.181818181818183,5.288229189943261,4.9324324324324325,0.4797297297297297
GPTZero,form_test_semi-formal_p_15,0.9977558223168834,385,Formality detailed test,22.894736842105264,5.526649948126153,4.852873563218391,0.4068965517241379
GPTZero,form_test_semi-formal_p_17,0.9973955738343496,439,Formality detailed test,23.8,5.0220566137369405,5.15546218487395,0.4117647058823529
GPTZero,form_test_semi-formal_p_16,1.0,410,Formality detailed test,20.681818181818183,6.319933420658674,4.564835164835165,0.3978021978021978
GPTZero,form_test_semi-formal_p_18,0.9977558223168834,476,Formality detailed test,27.94736842105263,7.336920972501009,5.19774011299435,0.4067796610169492
GPTZero,form_test_semi-formal_p_2,0.9973955738343496,408,Formality detailed test,23.736842105263158,5.733353733133843,5.793791574279379,0.49223946784922396
GPTZero,form_test_semi-formal_p_19,0.9973955738343496,440,Formality detailed test,23.75,4.744803251425378,5.176842105263158,0.38105263157894737
GPTZero,form_test_semi-formal_p_4,0.982932157729323,429,Formality detailed test,22.61904761904762,5.162133187706323,5.3452631578947365,0.4442105263157895
GPTZero,form_test_semi-formal_p_6,0.9977558223168834,435,Formality detailed test,25.36842105263158,6.229058483482337,4.539419087136929,0.4315352697095436
GPTZero,form_test_semi-formal_p_7,1.0,380,Formality detailed test,24.58823529411765,6.624375664255196,5.002392344497608,0.4354066985645933
GPTZero,form_test_semi-formal_p_3,1.0,401,Formality detailed test,22.65,5.018649430400888,4.8719646799117,0.4260485651214128
GPTZero,form_test_semi-formal_p_8,0.8235569534490451,425,Formality detailed test,20.041666666666668,6.053954271287534,5.039501039501039,0.4095634095634096
GPTZero,form_test_semi-formal_p_5,0.9977558223168834,426,Formality detailed test,22.714285714285715,7.510944395632663,5.243186582809225,0.469601677148847
GPTZero,form_test_semi-formal_p_9,0.9825825322814176,447,Formality detailed test,26.105263157894736,8.218507142366112,4.866935483870968,0.3810483870967742
GPTZero,form_test_academic_p_15,0.8235569534490451,479,Formality detailed argumentative test,26.45,8.127115109311545,5.111531190926276,0.45935727788279773
GPTZero,form_test_academic_p_12,0.9106245014028448,455,Formality detailed argumentative test,25.35,7.336103942327397,4.798816568047338,0.40433925049309666
GPTZero,form_test_academic_p_11,0.8680284676388803,472,Formality detailed argumentative test,27.473684210526315,7.798635358208024,4.818007662835249,0.4118773946360153
GPTZero,form_test_academic_p_13,0.4019883199782698,444,Formality detailed argumentative test,19.75,11.812187679586613,4.837251356238698,0.46473779385171793
GPTZero,form_test_academic_p_14,0.9977558223168834,419,Formality detailed argumentative test,27.470588235294116,8.178612711355939,4.963597430406852,0.4261241970021413
GPTZero,form_test_academic_p_0,0.9092670190856504,488,Formality detailed argumentative test,24.5,7.0084982427798055,5.109461966604823,0.3914656771799629
GPTZero,form_test_academic_p_17,0.7236238825849749,426,Formality detailed argumentative test,25.210526315789473,9.354612334555856,4.991649269311065,0.44258872651356995
GPTZero,form_test_academic_p_1,0.982932157729323,457,Formality detailed argumentative test,26.25,4.050665962140313,5.384761904761905,0.37714285714285717
GPTZero,form_test_academic_p_10,0.4200164068908942,481,Formality detailed argumentative test,21.40740740740741,7.8164484324318355,4.72318339100346,0.4186851211072664
GPTZero,form_test_academic_p_16,0.9977558223168834,434,Formality detailed argumentative test,25.68421052631579,6.164888316361974,4.911885245901639,0.45286885245901637
GPTZero,form_test_academic_p_18,0.9977558223168834,426,Formality detailed argumentative test,21.130434782608695,7.021424019165699,5.199588477366255,0.44238683127572015
GPTZero,form_test_academic_p_19,0.4448284527841269,456,Formality detailed argumentative test,21.5,6.079187588743288,5.426356589147287,0.5096899224806202
GPTZero,form_test_academic_p_4,0.890625,459,Formality detailed argumentative test,24.19047619047619,6.997278382478774,5.316929133858268,0.4330708661417323
GPTZero,form_test_academic_p_7,0.8238255803362468,438,Formality detailed argumentative test,29.176470588235293,8.353407194953798,5.17741935483871,0.45161290322580644
GPTZero,form_test_academic_p_3,0.9977558223168834,471,Formality detailed argumentative test,24.227272727272727,7.501947799019984,5.082551594746716,0.3902439024390244
GPTZero,form_test_academic_p_2,0.9977558223168834,452,Formality detailed argumentative test,21.82608695652174,7.259177100327078,4.828685258964144,0.4601593625498008
GPTZero,form_test_academic_p_5,0.9977558223168834,477,Formality detailed argumentative test,31.235294117647058,7.075745647674754,5.009416195856874,0.4256120527306968
GPTZero,form_test_academic_p_6,0.9977558223168834,473,Formality detailed argumentative test,29.166666666666668,5.903637961161794,5.2838095238095235,0.3980952380952381
GPTZero,form_test_academic_p_8,0.9106245014028448,476,Formality detailed argumentative test,27.15,7.110222440816795,5.5340699815837935,0.4677716390423573
GPTZero,form_test_academic_p_9,0.9826080317224812,429,Formality detailed argumentative test,25.105263157894736,6.773270479056342,5.20335429769392,0.48846960167714887
GPTZero,form_test_formal_p_0,0.8238255803362468,495,Formality detailed argumentative test,22.958333333333332,4.553824638760227,5.294010889292196,0.38294010889292196
GPTZero,form_test_formal_p_1,0.9977775103937532,419,Formality detailed argumentative test,21.40909090909091,4.393275065468335,5.369426751592357,0.3673036093418259
GPTZero,form_test_formal_p_10,0.7737826085224376,488,Formality detailed argumentative test,24.869565217391305,4.938755343993675,4.7972027972027975,0.39335664335664333
GPTZero,form_test_formal_p_11,0.9973955738343496,417,Formality detailed argumentative test,26.941176470588236,8.771192822496365,4.602620087336245,0.4148471615720524
GPTZero,form_test_formal_p_14,0.9104753354570072,489,Formality detailed argumentative test,21.8,6.363961030678928,5.018348623853211,0.3908256880733945
GPTZero,form_test_formal_p_17,0.9977558223168834,433,Formality detailed argumentative test,25.31578947368421,6.412250701924207,4.923076923076923,0.4158004158004158
GPTZero,form_test_formal_p_16,0.9106245014028448,439,Formality detailed argumentative test,25.36842105263158,7.1352842060953945,5.070539419087137,0.4024896265560166
GPTZero,form_test_formal_p_15,0.982251886615535,425,Formality detailed argumentative test,21.681818181818183,5.735323826423351,5.012578616352202,0.4444444444444444
GPTZero,form_test_formal_p_12,0.4712838602865323,461,Formality detailed argumentative test,28.555555555555557,7.139140022540383,5.017509727626459,0.3346303501945525
GPTZero,form_test_formal_p_13,0.9122259726882967,421,Formality detailed argumentative test,26.22222222222222,4.277926319464986,4.739406779661017,0.4088983050847458
GPTZero,form_test_formal_p_19,0.984826669620113,409,Formality detailed argumentative test,20.545454545454547,5.662973076862018,5.04424778761062,0.415929203539823
